GRAND_ID: 471
DAM_NAME: -110.489005
LONG: -110.489005
LAT: 40.562222
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.0;0.14
2.0;0.06;0.34
3.0;0.06;0.54
4.0;0.14;0.82
5.0;0.14;1.1
6.0;0.2;1.45
7.0;0.2;1.79
8.0;0.27;2.21
9.0;0.27;2.62
10.0;0.36;3.12
11.0;0.36;3.63
12.0;0.6;4.37
13.0;0.6;5.11
14.0;0.78;6.03
15.0;0.78;6.95
16.0;0.99;8.08
17.0;0.99;9.21
18.0;1.13;10.48
19.0;1.13;11.76
20.0;1.35;13.25
21.0;1.35;14.74
22.0;1.51;16.39
23.0;1.51;18.04
24.0;1.78;19.96
25.0;1.78;21.88
26.0;2.03;24.05
27.0;2.03;26.22
28.0;2.33;28.69
29.0;2.33;31.16
30.0;2.53;33.83
31.0;2.53;36.5
32.0;2.77;39.42
33.0;2.77;42.34
34.0;2.93;45.41
35.0;2.93;48.48
