GRAND_ID: 6177
DAM_NAME: 120.301042
LONG: 120.301042
LAT: 27.477743
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.07;0.26
2.0;0.16;0.6
3.0;0.22;1.01
4.0;0.33;1.53
5.0;0.43;2.15
6.0;0.51;2.85
7.0;0.6;3.64
8.0;0.66;4.48
9.0;0.72;5.39
10.0;0.78;6.35
11.0;0.82;7.36
12.0;0.88;8.43
13.0;0.93;9.54
14.0;0.99;10.72
15.0;1.02;11.93
16.0;1.08;13.2
17.0;1.12;14.5
18.0;1.17;15.86
19.0;1.21;17.25
20.0;1.25;18.69
21.0;1.29;20.17
22.0;1.34;21.7
23.0;1.36;23.24
24.0;1.4;24.83
25.0;1.42;26.44
26.0;1.45;28.08
27.0;1.47;29.73
28.0;1.51;31.43
29.0;1.51;33.13
30.0;1.52;34.84
31.0;1.53;36.56
