GRAND_ID: 6725
DAM_NAME: 152.654949
LONG: 152.654949
LAT: -28.180761
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.04;0.15
2.0;0.14;0.4
3.0;0.24;0.74
4.0;0.4;1.26
5.0;0.5;1.86
6.0;0.62;2.59
7.0;0.71;3.41
8.0;0.8;4.32
9.0;0.86;5.29
10.0;0.97;6.37
11.0;1.06;7.54
12.0;1.17;8.82
13.0;1.25;10.19
14.0;1.38;11.68
15.0;1.49;13.28
16.0;1.66;15.05
17.0;1.8;16.96
18.0;1.95;19.01
19.0;2.04;21.17
20.0;2.19;23.47
21.0;2.29;25.87
22.0;2.4;28.38
23.0;2.49;30.98
24.0;2.59;33.68
25.0;2.65;36.44
26.0;2.75;39.3
27.0;2.82;42.23
28.0;2.9;45.24
