GRAND_ID: 6720
DAM_NAME: 152.605208
LONG: 152.605208
LAT: -27.392298
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.39;0.98
2.0;0.93;2.5
3.0;1.55;4.64
4.0;3.39;8.62
5.0;6.22;15.43
6.0;10.25;26.28
7.0;14.22;41.09
8.0;17.89;59.57
9.0;21.51;81.67
10.0;25.48;107.74
11.0;28.38;136.71
12.0;32.18;169.49
13.0;35.76;205.84
14.0;40.91;247.34
15.0;45.72;293.66
16.0;51.93;346.18
17.0;57.65;404.43
18.0;64.36;469.38
19.0;71.86;541.83
20.0;78.82;621.24
21.0;85.63;707.47
22.0;92.19;800.25
23.0;98.73;899.58
24.0;104.95;1005.12
25.0;110.64;1116.35
26.0;117.9;1234.84
27.0;123.41;1358.85
28.0;128.81;1488.25
29.0;132.65;1621.5
30.0;135.64;1757.73
31.0;137.86;1896.18
