GRAND_ID: 2962
DAM_NAME: -8.136903
LONG: -8.136903
LAT: 31.354407
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.05;0.16
2.0;0.16;0.44
3.0;0.23;0.79
4.0;0.34;1.24
5.0;0.37;1.73
6.0;0.5;2.34
7.0;0.55;3.01
8.0;0.67;3.79
9.0;0.72;4.63
10.0;0.84;5.59
11.0;0.88;6.58
12.0;1.02;7.72
13.0;1.08;8.91
14.0;1.24;10.27
15.0;1.3;11.68
16.0;1.52;13.32
17.0;1.58;15.01
18.0;1.83;16.96
19.0;1.92;18.99
20.0;2.28;21.39
21.0;2.48;23.98
22.0;3.2;27.3
23.0;3.61;31.03
24.0;4.36;35.5
25.0;4.54;40.16
26.0;4.96;45.24
27.0;5.11;50.46
