GRAND_ID: 4185
DAM_NAME: 29.295137
LONG: 29.295137
LAT: -26.919612
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.13;0.27
2.0;0.25;0.66
3.0;0.4;1.2
4.0;0.57;1.91
5.0;0.86;2.91
6.0;1.65;4.7
7.0;3.29;8.13
8.0;4.92;13.19
9.0;6.16;19.49
10.0;7.21;26.84
11.0;8.38;35.36
12.0;9.72;45.22
13.0;11.57;56.93
14.0;13.97;71.04
15.0;16.59;87.77
16.0;18.93;106.84
17.0;22.24;129.22
18.0;25.31;154.67
19.0;29.77;184.58
20.0;33.89;218.61
21.0;38.08;256.83
22.0;41.4;298.37
23.0;44.28;342.79
24.0;46.37;389.3
25.0;47.81;437.25
