GRAND_ID: 5829
DAM_NAME: 115.98549
LONG: 115.98549
LAT: -32.847312
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.03;0.14
2.0;0.06;0.31
3.0;0.09;0.5
4.0;0.11;0.72
5.0;0.14;0.97
6.0;0.17;1.25
7.0;0.21;1.56
8.0;0.24;1.91
9.0;0.28;2.3
10.0;0.31;2.72
11.0;0.35;3.18
12.0;0.39;3.67
13.0;0.45;4.24
14.0;0.52;4.87
15.0;0.62;5.6
16.0;0.69;6.4
17.0;0.78;7.29
18.0;0.84;8.23
19.0;0.91;9.25
20.0;0.98;10.34
21.0;1.06;11.52
22.0;1.13;12.75
23.0;1.21;14.07
24.0;1.24;15.42
25.0;1.3;16.83
26.0;1.33;18.27
27.0;1.36;19.73
28.0;1.37;21.21
29.0;1.41;22.73
