GRAND_ID: 4341
DAM_NAME: 18.851042
LONG: 18.851042
LAT: -34.184849
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.02;0.13
2.0;0.07;0.31
3.0;0.1;0.52
4.0;0.14;0.76
5.0;0.18;1.05
6.0;0.22;1.38
7.0;0.27;1.76
8.0;0.33;2.19
9.0;0.37;2.67
10.0;0.42;3.2
11.0;0.48;3.79
12.0;0.55;4.45
13.0;0.59;5.14
14.0;0.65;5.89
15.0;0.7;6.7
16.0;0.76;7.57
17.0;0.82;8.49
18.0;0.88;9.48
19.0;0.94;10.52
20.0;1.01;11.64
21.0;1.05;12.79
22.0;1.1;13.99
23.0;1.14;15.24
24.0;1.19;16.54
25.0;1.23;17.88
26.0;1.28;19.26
27.0;1.32;20.69
28.0;1.35;22.15
29.0;1.39;23.64
30.0;1.44;25.19
31.0;1.48;26.77
32.0;1.53;28.41
33.0;1.56;30.08
34.0;1.62;31.81
35.0;1.66;33.57
36.0;1.71;35.39
37.0;1.75;37.25
38.0;1.78;39.13
39.0;1.81;41.05
40.0;1.85;43.0
41.0;1.87;44.98
42.0;1.9;46.99
43.0;1.93;49.03
44.0;1.97;51.1
45.0;2.01;53.22
46.0;2.04;55.36
47.0;2.05;57.53
48.0;2.08;59.71
49.0;2.11;61.93
50.0;2.15;64.18
51.0;2.17;66.46
52.0;2.19;68.75
53.0;2.22;71.08
54.0;2.25;73.43
55.0;2.28;75.81
56.0;2.3;78.22
57.0;2.31;80.64
58.0;2.34;83.08
59.0;2.36;85.55
60.0;2.39;88.05
61.0;2.42;90.58
62.0;2.45;93.13
63.0;2.47;95.71
64.0;2.5;98.32
65.0;2.53;100.95
66.0;2.56;103.62
67.0;2.58;106.3
68.0;2.62;109.03
69.0;2.65;111.79
70.0;2.69;114.59
71.0;2.72;117.42
72.0;2.76;120.28
73.0;2.78;123.17
74.0;2.82;126.1
75.0;2.85;129.05
76.0;2.89;132.05
77.0;2.91;135.07
78.0;2.96;138.13
79.0;2.98;141.22
80.0;3.04;144.37
81.0;3.07;147.54
82.0;3.11;150.75
83.0;3.12;153.98
84.0;3.17;157.26
85.0;3.18;160.54
86.0;3.21;163.85
87.0;3.23;167.19
88.0;3.25;170.55
89.0;3.27;173.92
90.0;3.29;177.32
91.0;3.31;180.73
92.0;3.33;184.17
93.0;3.35;187.63
94.0;3.37;191.1
95.0;3.38;194.59
96.0;3.39;198.09
97.0;3.4;201.6
98.0;3.42;205.13
99.0;3.43;208.66
100.0;3.45;212.22
101.0;3.45;215.78
102.0;3.47;219.35
103.0;3.47;222.93
104.0;3.49;226.53
105.0;3.5;230.14
106.0;3.51;233.75
107.0;3.51;237.37
108.0;3.52;241.0
109.0;3.52;244.63
110.0;3.54;248.27
111.0;3.54;251.92
112.0;3.54;255.57
113.0;3.55;259.23
114.0;3.56;262.89
115.0;3.56;266.56
116.0;3.57;270.24
117.0;3.57;273.92
118.0;3.58;277.61
119.0;3.59;281.3
120.0;3.59;285.0
121.0;3.59;288.7
122.0;3.6;292.4
123.0;3.61;296.12
124.0;3.62;299.84
125.0;3.62;303.57
126.0;3.63;307.3
