GRAND_ID: 4541
DAM_NAME: 31.735044
LONG: 31.735044
LAT: -19.575983
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.16;0.28
2.0;0.29;0.69
3.0;0.65;1.45
4.0;0.79;2.36
5.0;1.34;3.82
6.0;1.58;5.52
7.0;2.09;7.72
8.0;2.28;10.12
9.0;3.1;13.34
10.0;3.43;16.88
11.0;4.6;21.6
12.0;5.19;26.91
13.0;6.92;33.95
14.0;7.52;41.59
15.0;9.23;50.94
16.0;10.02;61.08
17.0;12.1;73.3
18.0;12.91;86.33
19.0;15.49;101.94
20.0;16.61;118.67
21.0;18.89;137.68
22.0;19.42;157.22
