GRAND_ID: 6612
DAM_NAME: 138.778125
LONG: 138.778125
LAT: -34.868106
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.01;0.12
2.0;0.03;0.25
3.0;0.05;0.4
4.0;0.06;0.57
5.0;0.08;0.75
6.0;0.09;0.94
7.0;0.11;1.15
8.0;0.15;1.4
9.0;0.18;1.69
10.0;0.22;2.0
11.0;0.23;2.34
12.0;0.26;2.7
13.0;0.28;3.08
14.0;0.3;3.48
15.0;0.32;3.9
16.0;0.34;4.35
17.0;0.36;4.81
18.0;0.37;5.28
19.0;0.38;5.76
20.0;0.4;6.26
21.0;0.41;6.78
22.0;0.42;7.3
23.0;0.42;7.82
24.0;0.43;8.36
25.0;0.44;8.9
