GRAND_ID: 6924
DAM_NAME: -79.268909
LONG: -79.268909
LAT: 47.039484
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.28;0.52
2.0;0.85;1.61
3.0;1.03;2.88
4.0;1.15;4.27
5.0;1.23;5.73
6.0;1.34;7.32
7.0;1.43;8.98
8.0;1.61;10.83
9.0;2.28;13.35
10.0;3.46;17.05
11.0;4.25;21.54
12.0;5.37;27.15
13.0;6.16;33.55
14.0;8.32;42.11
15.0;9.73;52.08
16.0;12.18;64.49
17.0;13.65;78.39
18.0;16.51;95.14
19.0;18.99;114.36
20.0;22.19;136.8
21.0;24.87;161.91
22.0;29.86;192.01
23.0;34.28;226.53
24.0;42.74;269.51
25.0;50.04;319.78
26.0;64.87;384.89
27.0;74.81;459.94
28.0;94.79;554.97
29.0;109.97;665.18
30.0;139.59;805.02
31.0;156.4;961.66
32.0;188.72;1150.62
33.0;206.3;1357.17
34.0;234.89;1592.3
35.0;249.51;1842.05
36.0;275.59;2117.88
37.0;289.94;2408.05
38.0;314.66;2722.96
39.0;328.69;3051.88
40.0;351.25;3403.38
41.0;363.87;3767.48
42.0;385.96;4153.68
43.0;397.96;4551.88
44.0;417.59;4969.72
45.0;427.95;5397.9
46.0;444.61;5842.75
47.0;452.97;6295.96
48.0;464.89;6761.09
49.0;471.06;7232.38
50.0;480.7;7713.32
