GRAND_ID: 171
DAM_NAME: -120.95432
LONG: -120.95432
LAT: 39.137297
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.01;0.12
2.0;0.02;0.25
3.0;0.03;0.38
4.0;0.04;0.54
5.0;0.05;0.7
6.0;0.07;0.88
7.0;0.08;1.08
8.0;0.12;1.31
9.0;0.14;1.56
10.0;0.18;1.85
11.0;0.2;2.16
12.0;0.24;2.5
13.0;0.25;2.87
14.0;0.3;3.27
15.0;0.32;3.7
16.0;0.36;4.16
17.0;0.38;4.65
18.0;0.44;5.19
19.0;0.45;5.76
20.0;0.5;6.37
21.0;0.53;7.01
22.0;0.62;7.74
23.0;0.68;8.52
24.0;0.92;9.56
25.0;1.01;10.68
26.0;1.22;12.01
27.0;1.31;13.44
28.0;1.66;15.21
29.0;1.85;17.17
30.0;2.14;19.41
31.0;2.23;21.76
32.0;2.43;24.3
33.0;2.48;26.89
34.0;2.6;29.6
35.0;2.63;32.34
36.0;2.73;35.18
37.0;2.76;38.05
38.0;2.83;40.99
39.0;2.85;43.95
