GRAND_ID: 145
DAM_NAME: -121.017848
LONG: -121.017848
LAT: 39.724074
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.01;0.13
2.0;0.03;0.27
3.0;0.04;0.42
4.0;0.05;0.59
5.0;0.08;0.79
6.0;0.12;1.03
7.0;0.15;1.29
8.0;0.2;1.6
9.0;0.23;1.94
10.0;0.27;2.33
11.0;0.3;2.75
12.0;0.34;3.2
13.0;0.38;3.7
14.0;0.43;4.24
15.0;0.46;4.82
16.0;0.5;5.44
17.0;0.56;6.11
18.0;0.78;7.01
19.0;1.01;8.14
20.0;1.18;9.43
21.0;1.32;10.86
22.0;1.5;12.48
23.0;1.62;14.21
24.0;1.75;16.07
25.0;1.88;18.07
26.0;2.02;20.2
27.0;2.14;22.45
28.0;2.26;24.83
29.0;2.44;27.38
30.0;2.69;30.19
31.0;2.92;33.23
32.0;3.21;36.55
33.0;3.42;40.09
34.0;3.73;43.93
35.0;4.05;48.09
36.0;4.4;52.6
37.0;4.7;57.42
38.0;5.03;62.56
39.0;5.34;68.02
40.0;5.63;73.76
41.0;5.81;79.69
42.0;6.02;85.82
43.0;6.15;92.09
44.0;6.26;98.46
45.0;6.35;104.92
