GRAND_ID: 712
DAM_NAME: -99.289952
LONG: -99.289952
LAT: 53.160069
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;21.06;24.27
2.0;58.99;86.47
3.0;133.54;223.22
4.0;179.72;406.14
5.0;234.2;643.55
6.0;276.63;923.39
7.0;331.95;1258.55
8.0;391.56;1653.32
9.0;512.13;2168.66
10.0;624.38;2796.25
11.0;784.69;3584.15
12.0;878.31;4465.67
13.0;1016.08;5484.96
14.0;1163.81;6651.98
15.0;1350.26;8005.45
16.0;1485.02;9493.67
17.0;1678.71;11175.59
18.0;1802.94;12981.74
19.0;2016.0;15000.95
20.0;2148.07;17152.22
21.0;2308.47;19463.9
22.0;2396.84;21863.95
23.0;2505.47;24372.63
24.0;2569.7;26945.54
25.0;2656.52;29605.27
26.0;2716.75;32325.23
27.0;2780.93;35109.38
28.0;2824.74;37937.32
29.0;2879.45;40819.98
30.0;2909.77;43732.96
31.0;2948.53;46684.7
32.0;2973.81;49661.71
33.0;3000.09;52665.01
34.0;3015.54;55683.76
