GRAND_ID: 2514
DAM_NAME: -38.210531
LONG: -38.210531
LAT: -9.356126
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.72;0.87
2.0;1.71;2.73
3.0;2.46;5.35
4.0;3.59;9.08
5.0;4.38;13.62
6.0;5.67;19.43
7.0;6.59;26.17
8.0;8.55;34.87
9.0;10.35;45.37
10.0;13.35;58.86
11.0;15.09;74.11
12.0;17.75;92.01
13.0;19.49;111.65
14.0;23.65;135.45
15.0;26.19;161.79
16.0;30.39;192.34
17.0;33.04;225.53
18.0;37.19;262.87
19.0;39.9;302.93
20.0;44.25;347.33
21.0;47.2;394.68
22.0;52.82;447.65
23.0;56.81;504.61
24.0;63.09;567.85
25.0;68.43;636.43
26.0;76.65;713.23
27.0;80.93;794.31
28.0;88.6;883.07
29.0;92.38;975.6
30.0;98.08;1073.83
31.0;100.45;1174.43
32.0;104.02;1278.6
33.0;105.54;1384.29
34.0;107.65;1492.09
