GRAND_ID: 4736
DAM_NAME: 73.539583
LONG: 73.539583
LAT: 21.814262
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.12;0.29
2.0;0.26;0.73
3.0;0.44;1.34
4.0;0.58;2.1
5.0;0.71;2.98
6.0;0.94;4.09
7.0;1.31;5.58
8.0;1.76;7.52
9.0;2.11;9.8
10.0;2.51;12.49
11.0;2.92;15.58
12.0;3.36;19.11
13.0;3.83;23.11
14.0;4.36;27.65
15.0;4.89;32.71
16.0;5.59;38.47
17.0;6.28;44.93
18.0;6.91;52.02
19.0;7.48;59.67
20.0;8.06;67.91
21.0;8.65;76.73
22.0;9.35;86.26
23.0;10.14;96.57
24.0;11.03;107.77
25.0;11.89;119.83
26.0;12.85;132.86
27.0;13.85;146.88
28.0;14.87;161.92
29.0;15.84;177.93
30.0;17.03;195.13
31.0;18.29;213.6
32.0;19.64;233.42
33.0;20.86;254.45
34.0;22.06;276.68
35.0;23.05;299.91
36.0;24.0;324.08
37.0;24.84;349.09
38.0;25.71;374.98
39.0;26.54;401.69
40.0;27.41;429.27
41.0;28.18;457.63
42.0;29.08;486.89
43.0;29.79;516.85
44.0;30.48;547.5
45.0;30.96;578.64
46.0;31.46;610.28
47.0;31.81;642.26
48.0;32.21;674.65
49.0;32.45;707.27
50.0;32.7;740.15
