GRAND_ID: 2201
DAM_NAME: -74.427292
LONG: -74.427292
LAT: 41.802266
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.07;0.23
2.0;0.15;0.54
3.0;0.27;0.98
4.0;0.49;1.64
5.0;0.62;2.42
6.0;0.75;3.33
7.0;0.85;4.34
8.0;0.94;5.44
9.0;1.01;6.62
10.0;1.17;7.95
11.0;1.3;9.41
12.0;1.52;11.1
13.0;1.73;13.0
14.0;2.01;15.17
15.0;2.21;17.55
16.0;2.52;20.23
17.0;2.84;23.23
18.0;3.25;26.64
19.0;3.47;30.28
20.0;3.76;34.2
21.0;3.91;38.28
22.0;4.12;42.57
23.0;4.25;46.98
24.0;4.47;51.61
25.0;4.63;56.4
26.0;4.8;61.37
27.0;4.99;66.52
28.0;5.19;71.87
29.0;5.33;77.36
30.0;5.62;83.14
31.0;5.76;89.07
32.0;6.16;95.39
33.0;6.35;101.91
34.0;6.79;108.86
35.0;7.01;116.04
36.0;7.38;123.58
37.0;7.53;131.27
38.0;7.78;139.22
39.0;7.94;147.32
40.0;8.18;155.66
41.0;8.26;164.08
42.0;8.45;172.7
43.0;8.5;181.36
44.0;8.62;190.14
45.0;8.66;198.97
46.0;8.76;207.89
47.0;8.79;216.84
48.0;8.86;225.87
49.0;8.92;234.95
50.0;8.97;244.09
51.0;8.99;253.24
52.0;9.03;262.44
