GRAND_ID: 7276
DAM_NAME: 107.890993
LONG: 107.890993
LAT: 29.274542
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.06;0.17
2.0;0.07;0.36
3.0;0.14;0.62
4.0;0.18;0.91
5.0;0.27;1.29
6.0;0.28;1.68
7.0;0.38;2.18
8.0;0.45;2.75
9.0;0.61;3.47
10.0;0.66;4.24
11.0;0.75;5.11
12.0;0.82;6.04
13.0;0.96;7.11
14.0;1.0;8.23
15.0;1.16;9.5
16.0;1.17;10.79
17.0;1.32;12.23
18.0;1.41;13.76
19.0;1.53;15.4
20.0;1.53;17.05
21.0;1.69;18.85
22.0;1.76;20.72
23.0;1.88;22.72
24.0;1.91;24.74
25.0;2.01;26.86
26.0;2.03;29.01
27.0;2.14;31.26
28.0;2.18;33.56
29.0;2.29;35.96
30.0;2.3;38.38
31.0;2.39;40.88
32.0;2.43;43.43
33.0;2.53;46.07
34.0;2.56;48.74
35.0;2.62;51.48
36.0;2.68;54.27
37.0;2.76;57.15
38.0;2.78;60.05
39.0;2.86;63.02
40.0;2.87;66.01
41.0;2.93;69.05
42.0;2.95;72.11
43.0;3.0;75.23
