GRAND_ID: 250
DAM_NAME: -118.569792
LONG: -118.569792
LAT: 52.077993
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.0;0.27
2.0;0.0;0.55
3.0;0.0;0.82
4.0;0.0;1.09
5.0;0.0;1.36
6.0;0.13;1.77
7.0;0.27;2.31
8.0;0.27;2.86
9.0;0.27;3.4
10.0;0.27;3.95
11.0;0.55;4.77
12.0;0.55;5.6
13.0;0.55;6.43
14.0;0.55;7.25
15.0;0.68;8.21
16.0;0.68;9.16
17.0;0.81;10.25
18.0;0.81;11.34
19.0;0.96;12.57
20.0;0.96;13.79
21.0;0.96;15.02
22.0;1.09;16.38
23.0;1.09;17.74
24.0;1.09;19.1
25.0;1.37;20.74
26.0;1.5;22.52
27.0;1.5;24.29
28.0;1.5;26.07
29.0;1.63;27.98
30.0;1.63;29.88
31.0;1.63;31.79
32.0;1.63;33.7
33.0;1.78;35.75
34.0;1.78;37.8
35.0;1.78;39.85
36.0;1.92;42.05
37.0;2.06;44.37
38.0;2.06;46.7
39.0;2.06;49.03
40.0;2.32;51.63
41.0;2.6;54.5
42.0;2.86;57.64
43.0;3.14;61.05
44.0;3.14;64.47
45.0;3.42;68.16
46.0;3.56;71.99
47.0;4.65;76.91
48.0;4.65;81.84
49.0;6.14;88.25
50.0;6.14;94.66
51.0;7.63;102.57
52.0;8.34;111.18
53.0;8.48;119.93
54.0;9.17;129.37
55.0;10.64;140.28
56.0;10.92;151.47
57.0;12.84;164.59
58.0;14.63;179.49
59.0;16.27;196.03
60.0;16.27;212.57
61.0;17.91;230.76
62.0;19.29;250.32
63.0;21.21;271.8
64.0;21.63;293.7
65.0;23.27;317.24
66.0;24.51;342.02
67.0;26.03;368.32
68.0;26.03;394.62
69.0;28.1;422.99
70.0;29.07;452.33
71.0;29.74;482.34
72.0;30.0;512.61
73.0;32.04;544.93
74.0;32.04;577.25
75.0;33.16;610.68
76.0;33.43;644.38
77.0;36.03;680.68
78.0;36.03;716.98
79.0;38.06;755.31
80.0;38.18;793.76
81.0;40.35;834.38
82.0;40.35;875.0
83.0;41.87;917.14
84.0;42.67;960.09
85.0;44.56;1004.92
86.0;45.09;1050.28
87.0;46.06;1096.61
88.0;46.62;1143.51
89.0;47.29;1191.07
90.0;47.57;1238.92
91.0;48.65;1287.84
92.0;49.2;1337.31
93.0;50.68;1388.27
94.0;51.07;1439.62
95.0;51.77;1491.66
96.0;52.19;1544.12
97.0;54.14;1598.53
98.0;54.41;1653.21
99.0;55.92;1709.4
100.0;56.05;1765.73
101.0;57.67;1823.67
102.0;58.61;1882.55
103.0;60.26;1943.09
104.0;60.26;2003.62
105.0;61.67;2065.56
106.0;62.35;2128.18
107.0;63.59;2192.04
108.0;63.86;2256.18
109.0;66.31;2322.76
110.0;66.31;2389.34
111.0;67.53;2457.14
112.0;68.33;2525.74
113.0;70.1;2596.11
114.0;71.05;2667.43
115.0;73.35;2741.06
116.0;74.86;2816.2
117.0;78.17;2894.64
118.0;79.8;2974.71
119.0;82.09;3057.07
120.0;83.05;3140.39
121.0;84.56;3225.23
122.0;85.92;3311.42
123.0;88.52;3400.22
124.0;90.3;3490.79
125.0;93.02;3584.08
126.0;93.02;3677.38
127.0;95.08;3772.74
128.0;96.06;3869.07
129.0;99.6;3968.94
130.0;100.02;4069.23
131.0;103.94;4173.45
132.0;104.76;4278.48
133.0;105.85;4384.6
134.0;106.83;4491.71
135.0;109.55;4601.53
136.0;110.08;4711.89
137.0;113.19;4825.35
138.0;114.57;4940.19
139.0;117.99;5058.45
140.0;118.39;5177.11
141.0;119.47;5296.85
142.0;120.42;5417.55
143.0;122.46;5540.28
144.0;122.46;5663.02
145.0;126.15;5789.44
146.0;126.57;5916.28
147.0;128.91;6045.46
148.0;128.91;6174.65
149.0;131.79;6306.71
150.0;132.2;6439.19
151.0;137.24;6576.7
152.0;138.91;6715.88
153.0;141.35;6857.51
154.0;143.18;7000.97
155.0;144.84;7146.08
156.0;146.48;7292.83
157.0;148.5;7441.61
158.0;151.24;7593.13
159.0;155.55;7748.95
160.0;155.69;7904.92
161.0;161.16;8066.35
162.0;162.4;8229.02
163.0;165.29;8394.58
164.0;165.98;8560.84
165.0;168.84;8729.95
166.0;170.18;8900.4
167.0;172.65;9073.33
168.0;174.69;9248.29
169.0;176.75;9425.31
170.0;176.75;9602.33
171.0;179.17;9781.78
172.0;180.27;9962.32
173.0;183.56;10146.15
174.0;184.64;10331.06
175.0;188.92;10520.25
176.0;189.73;10710.26
177.0;191.5;10902.03
178.0;192.44;11094.74
179.0;196.25;11291.26
180.0;196.51;11488.04
181.0;199.38;11687.7
182.0;201.25;11889.21
183.0;203.91;12093.4
184.0;204.6;12298.27
185.0;206.06;12504.6
186.0;207.14;12712.02
187.0;208.73;12921.03
188.0;209.84;13131.13
189.0;213.27;13344.67
190.0;213.92;13558.86
191.0;217.06;13776.2
192.0;217.06;13993.54
193.0;220.62;14214.43
194.0;221.72;14436.41
195.0;225.8;14662.49
196.0;226.36;14889.12
197.0;230.78;15120.17
198.0;232.67;15353.11
199.0;236.68;15590.06
200.0;237.08;15827.42
201.0;242.95;16070.64
202.0;245.27;16316.18
203.0;250.35;16566.8
204.0;252.82;16819.89
205.0;258.06;17078.23
206.0;260.54;17339.04
207.0;264.53;17603.84
208.0;266.61;17870.73
209.0;274.78;18145.78
210.0;275.19;18421.24
211.0;283.23;18704.74
212.0;284.87;18989.88
213.0;297.0;19287.15
214.0;297.0;19584.41
215.0;304.12;19888.81
216.0;306.27;20195.36
217.0;314.13;20509.76
218.0;315.92;20825.95
219.0;322.77;21148.99
220.0;325.13;21474.39
221.0;330.08;21804.74
222.0;333.63;22138.65
223.0;341.47;22480.4
224.0;343.99;22824.65
225.0;350.05;23174.97
226.0;352.36;23527.61
227.0;361.05;23888.93
228.0;364.34;24253.55
229.0;368.43;24622.25
230.0;372.95;24995.47
231.0;378.46;25374.21
232.0;381.86;25756.34
233.0;388.03;26144.65
234.0;390.95;26535.87
235.0;396.54;26932.67
236.0;396.54;27329.48
237.0;407.29;27737.05
238.0;407.29;28144.62
239.0;415.52;28560.41
240.0;416.06;28976.74
241.0;423.31;29400.32
242.0;424.54;29825.14
243.0;429.04;30254.45
244.0;431.64;30686.36
245.0;436.71;31123.35
246.0;441.06;31564.68
247.0;447.2;32012.15
248.0;449.69;32462.11
249.0;455.89;32918.28
250.0;457.83;33376.38
251.0;461.93;33838.58
252.0;462.06;34300.9
253.0;470.39;34771.57
254.0;470.39;35242.23
255.0;475.89;35718.39
256.0;476.71;36195.38
257.0;482.59;36678.24
258.0;482.59;37161.1
259.0;487.67;37649.04
260.0;493.07;38142.39
261.0;496.08;38638.75
262.0;499.97;39138.99
263.0;505.65;39644.91
264.0;507.84;40153.02
265.0;512.11;40665.41
266.0;513.61;41179.29
267.0;519.77;41699.33
268.0;521.57;42221.17
269.0;529.74;42751.19
270.0;530.29;43281.75
271.0;536.53;43818.55
272.0;536.94;44355.76
273.0;539.61;44895.64
274.0;542.58;45438.5
275.0;547.13;45985.91
276.0;550.42;46536.6
277.0;555.25;47092.12
278.0;557.9;47650.29
279.0;561.42;48211.98
280.0;561.42;48773.67
281.0;567.48;49341.42
282.0;568.31;49910.0
283.0;572.7;50482.97
284.0;572.7;51055.95
285.0;580.47;51636.69
286.0;582.4;52219.36
287.0;585.29;52804.93
288.0;587.08;53392.28
289.0;589.69;53982.24
290.0;591.5;54574.01
291.0;595.18;55169.46
292.0;599.08;55768.81
293.0;602.44;56371.53
