GRAND_ID: 6928
DAM_NAME: -71.473386
LONG: -71.473386
LAT: -38.046887
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.0;0.12
2.0;0.03;0.27
3.0;0.05;0.45
4.0;0.11;0.69
5.0;0.12;0.92
6.0;0.19;1.23
7.0;0.2;1.55
8.0;0.24;1.91
9.0;0.26;2.29
10.0;0.33;2.74
11.0;0.35;3.21
12.0;0.43;3.76
13.0;0.43;4.31
14.0;0.49;4.92
15.0;0.53;5.57
16.0;0.6;6.3
17.0;0.62;7.04
18.0;0.73;7.89
19.0;0.74;8.75
20.0;0.9;9.77
21.0;0.95;10.84
22.0;1.1;12.07
23.0;1.12;13.31
24.0;1.21;14.64
25.0;1.25;16.01
26.0;1.37;17.5
27.0;1.39;19.01
28.0;1.53;20.66
29.0;1.57;22.35
30.0;1.69;24.16
31.0;1.78;26.06
32.0;2.0;28.19
33.0;2.09;30.4
34.0;2.34;32.86
35.0;2.34;35.33
36.0;2.59;38.04
37.0;2.7;40.87
38.0;2.84;43.83
39.0;2.94;46.89
40.0;3.14;50.15
41.0;3.14;53.41
42.0;3.32;56.85
43.0;3.43;60.41
44.0;3.62;64.15
45.0;3.77;68.04
46.0;3.95;72.11
47.0;4.03;76.26
48.0;4.3;80.69
49.0;4.35;85.16
50.0;4.59;89.86
51.0;4.7;94.69
52.0;4.96;99.77
53.0;4.98;104.88
54.0;5.26;110.26
55.0;5.37;115.75
56.0;5.6;121.48
57.0;5.64;127.24
58.0;5.87;133.23
59.0;6.01;139.36
60.0;6.15;145.63
61.0;6.29;152.05
62.0;6.53;158.71
63.0;6.53;165.36
64.0;6.81;172.3
65.0;6.98;179.4
66.0;7.42;186.95
67.0;7.69;194.76
68.0;8.34;203.22
69.0;8.34;211.69
70.0;9.14;220.95
71.0;9.27;230.35
72.0;9.98;240.45
73.0;10.24;250.81
74.0;10.77;261.7
75.0;11.02;272.84
76.0;11.95;284.91
77.0;12.21;297.25
78.0;13.25;310.62
79.0;13.84;324.59
80.0;14.64;339.35
81.0;14.99;354.47
82.0;16.06;370.65
83.0;16.25;387.02
84.0;17.44;404.58
85.0;17.68;422.38
86.0;18.8;441.3
87.0;19.2;460.62
88.0;20.14;480.88
89.0;20.66;501.66
90.0;21.95;523.74
91.0;22.29;546.15
92.0;23.55;569.82
93.0;24.01;593.96
94.0;25.87;619.95
95.0;26.83;646.91
96.0;28.28;675.31
97.0;28.78;704.21
98.0;29.99;734.32
99.0;30.36;764.8
100.0;31.36;796.29
101.0;31.8;828.21
102.0;32.4;860.73
103.0;32.62;893.48
104.0;33.37;926.97
105.0;33.54;960.63
106.0;34.14;994.89
107.0;34.27;1029.28
108.0;34.94;1064.34
109.0;35.1;1099.56
110.0;35.54;1135.22
111.0;35.72;1171.06
112.0;36.17;1207.36
113.0;36.26;1243.74
114.0;36.63;1280.48
115.0;36.79;1317.39
116.0;37.1;1354.61
117.0;37.23;1391.97
118.0;37.61;1429.71
119.0;37.71;1467.54
120.0;37.98;1505.64
121.0;38.01;1543.77
122.0;38.25;1582.15
123.0;38.36;1620.63
124.0;38.56;1659.31
125.0;38.66;1698.1
126.0;38.8;1737.02
127.0;38.85;1775.99
