GRAND_ID: 2834
DAM_NAME: -0.35625
LONG: -0.35625
LAT: 38.813516
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.07;0.18
2.0;0.12;0.41
3.0;0.19;0.71
4.0;0.22;1.04
5.0;0.28;1.42
6.0;0.31;1.84
7.0;0.38;2.33
8.0;0.42;2.86
9.0;0.54;3.51
10.0;0.61;4.23
11.0;0.74;5.08
12.0;0.8;5.99
13.0;0.92;7.02
14.0;0.98;8.11
15.0;1.09;9.32
16.0;1.14;10.57
17.0;1.24;11.92
18.0;1.3;13.33
19.0;1.39;14.83
20.0;1.42;16.36
21.0;1.49;17.96
22.0;1.51;19.58
23.0;1.54;21.23
24.0;1.56;22.9
