GRAND_ID: 6699
DAM_NAME: 146.008172
LONG: 146.008172
LAT: -42.799236
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.17;0.36
2.0;0.37;0.91
3.0;1.59;2.68
4.0;2.59;5.45
5.0;3.79;9.43
6.0;4.97;14.59
7.0;6.95;21.72
8.0;8.54;30.45
9.0;11.39;42.02
10.0;13.99;56.2
11.0;17.79;74.17
12.0;21.32;95.67
13.0;25.21;121.06
14.0;28.28;149.53
15.0;32.43;182.14
16.0;36.11;218.43
17.0;41.88;260.49
18.0;45.86;306.53
19.0;50.95;357.67
20.0;54.59;412.44
21.0;59.27;471.89
22.0;62.55;534.63
23.0;66.6;601.42
24.0;69.66;671.26
25.0;74.71;746.15
26.0;78.26;824.6
27.0;83.12;907.9
28.0;87.48;995.56
29.0;91.92;1087.67
30.0;94.95;1182.8
31.0;99.05;1282.04
32.0;101.97;1384.19
33.0;105.94;1490.31
34.0;108.78;1599.28
35.0;112.63;1712.09
36.0;115.34;1827.62
37.0;118.8;1946.6
38.0;121.38;2068.16
39.0;125.61;2193.96
40.0;129.57;2323.72
41.0;135.49;2459.39
42.0;138.26;2597.83
43.0;141.77;2739.78
44.0;144.62;2884.59
45.0;147.84;3032.61
46.0;150.46;3183.26
47.0;154.44;3337.89
48.0;157.41;3495.48
49.0;161.59;3657.25
50.0;164.58;3822.01
51.0;168.01;3990.2
52.0;170.55;4160.94
53.0;173.92;4335.04
54.0;176.39;4511.61
55.0;179.27;4691.07
56.0;181.85;4873.11
57.0;185.72;5059.01
58.0;188.52;5247.71
59.0;192.21;5440.1
60.0;195.56;5635.85
61.0;199.11;5835.14
62.0;201.7;6037.03
63.0;204.87;6242.09
64.0;207.15;6449.42
65.0;210.15;6659.76
66.0;212.75;6872.7
67.0;215.48;7088.36
68.0;217.32;7305.87
69.0;220.31;7526.36
70.0;222.36;7748.91
71.0;224.93;7974.03
72.0;227.07;8201.28
73.0;230.0;8431.46
74.0;231.56;8663.2
75.0;234.32;8897.71
76.0;235.77;9133.66
77.0;238.47;9372.32
78.0;239.68;9612.18
79.0;242.29;9854.65
80.0;243.55;10098.38
81.0;246.02;10344.58
82.0;247.35;10592.11
83.0;249.19;10841.49
84.0;250.3;11091.97
85.0;252.28;11344.44
86.0;253.16;11597.79
87.0;254.9;11852.87
88.0;255.77;12108.83
89.0;257.58;12366.58
90.0;258.39;12625.16
91.0;259.93;12885.27
92.0;260.79;13146.25
93.0;262.26;13408.69
94.0;262.96;13671.83
95.0;264.34;13936.36
96.0;265.04;14201.58
97.0;266.31;14468.08
98.0;266.82;14735.08
99.0;267.99;15003.26
100.0;268.58;15272.02
101.0;269.57;15541.77
102.0;270.08;15812.04
103.0;271.01;16083.23
104.0;271.48;16354.89
105.0;272.12;16627.2
106.0;272.42;16899.8
107.0;273.12;17173.1
108.0;273.54;17446.82
109.0;274.23;17721.24
110.0;274.5;17995.92
