GRAND_ID: 4015
DAM_NAME: 26.669369
LONG: 26.669369
LAT: 39.822846
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.05;0.19
2.0;0.11;0.43
3.0;0.17;0.74
4.0;0.22;1.1
5.0;0.28;1.51
6.0;0.34;1.99
7.0;0.42;2.54
8.0;0.47;3.15
9.0;0.55;3.84
10.0;0.61;4.58
11.0;0.7;5.41
12.0;0.8;6.35
13.0;0.93;7.41
14.0;1.02;8.57
15.0;1.15;9.85
16.0;1.24;11.22
17.0;1.41;12.77
18.0;1.54;14.44
19.0;1.75;16.32
20.0;1.9;18.35
21.0;2.59;21.08
22.0;3.24;24.45
23.0;3.79;28.37
24.0;4.13;32.63
25.0;4.58;37.34
26.0;4.84;42.32
27.0;5.21;47.66
28.0;5.4;53.2
29.0;5.59;58.92
30.0;5.67;64.73
