GRAND_ID: 6998
DAM_NAME: 35.872984
LONG: 35.872984
LAT: 32.73399
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.02;0.12
2.0;0.02;0.24
3.0;0.04;0.38
4.0;0.04;0.53
5.0;0.05;0.68
6.0;0.06;0.84
7.0;0.08;1.03
8.0;0.1;1.23
9.0;0.13;1.47
10.0;0.15;1.73
11.0;0.19;2.02
12.0;0.22;2.34
13.0;0.25;2.69
14.0;0.31;3.11
15.0;0.36;3.57
16.0;0.39;4.06
17.0;0.44;4.61
18.0;0.46;5.17
19.0;0.51;5.79
20.0;0.54;6.43
21.0;0.59;7.12
22.0;0.63;7.86
23.0;0.71;8.68
24.0;0.77;9.55
25.0;0.85;10.5
26.0;0.91;11.52
27.0;0.99;12.61
28.0;1.05;13.76
29.0;1.13;14.99
30.0;1.18;16.27
31.0;1.28;17.65
32.0;1.36;19.11
33.0;1.46;20.67
34.0;1.53;22.31
35.0;1.63;24.04
36.0;1.69;25.83
37.0;1.77;27.71
38.0;1.83;29.64
39.0;1.92;31.66
40.0;2.0;33.77
41.0;2.08;35.94
42.0;2.15;38.2
43.0;2.22;40.52
44.0;2.28;42.9
45.0;2.35;45.35
46.0;2.4;47.86
47.0;2.47;50.43
48.0;2.51;53.05
49.0;2.56;55.71
50.0;2.59;58.41
51.0;2.63;61.15
