GRAND_ID: 2456
DAM_NAME: -56.420339
LONG: -56.420339
LAT: -32.829512
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.55;1.01
2.0;1.04;2.51
3.0;1.42;4.38
4.0;2.04;6.88
5.0;2.73;10.06
6.0;3.54;14.05
7.0;3.98;18.49
8.0;5.32;24.26
9.0;11.41;36.13
10.0;38.13;74.72
11.0;64.1;139.27
12.0;102.29;242.03
13.0;144.16;386.64
14.0;222.73;609.83
15.0;322.31;932.59
16.0;439.05;1372.1
17.0;545.79;1918.35
18.0;670.25;2589.05
19.0;748.24;3337.75
20.0;833.08;4171.29
21.0;900.62;5072.37
22.0;975.9;6048.72
23.0;1031.43;7080.61
24.0;1086.59;8167.66
25.0;1122.16;9290.28
26.0;1156.37;10447.1
27.0;1177.48;11625.04
28.0;1194.85;12820.35
29.0;1202.84;14023.65
