GRAND_ID: 6890
DAM_NAME: -66.326704
LONG: -66.326704
LAT: -17.099139
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.0;0.12
2.0;0.04;0.28
3.0;0.04;0.43
4.0;0.06;0.61
5.0;0.06;0.79
6.0;0.1;1.0
7.0;0.1;1.21
8.0;0.12;1.45
9.0;0.12;1.69
10.0;0.16;1.97
11.0;0.16;2.24
12.0;0.18;2.54
13.0;0.18;2.84
14.0;0.23;3.18
15.0;0.23;3.53
16.0;0.26;3.91
17.0;0.26;4.29
18.0;0.32;4.73
19.0;0.32;5.16
20.0;0.36;5.63
21.0;0.36;6.11
22.0;0.42;6.65
23.0;0.42;7.19
24.0;0.48;7.79
25.0;0.48;8.39
26.0;0.57;9.08
27.0;0.57;9.76
28.0;0.64;10.52
29.0;0.64;11.28
30.0;0.72;12.12
31.0;0.72;12.95
32.0;0.79;13.85
33.0;0.79;14.76
34.0;0.86;15.74
35.0;0.86;16.72
36.0;0.92;17.75
37.0;0.92;18.79
38.0;0.99;19.89
39.0;0.99;21.0
40.0;1.04;22.15
41.0;1.04;23.31
42.0;1.12;24.54
43.0;1.12;25.78
44.0;1.24;27.13
45.0;1.24;28.49
46.0;1.51;30.11
47.0;1.51;31.74
48.0;1.76;33.62
49.0;1.76;35.5
50.0;2.15;37.76
51.0;2.15;40.03
52.0;2.41;42.55
53.0;2.41;45.08
54.0;2.64;47.84
55.0;2.64;50.6
56.0;2.81;53.53
57.0;2.81;56.46
58.0;3.04;59.62
59.0;3.04;62.77
