GRAND_ID: 492
DAM_NAME: -105.856013
LONG: -105.856013
LAT: 40.139748
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.0;0.2
2.0;0.07;0.46
3.0;0.07;0.72
4.0;0.2;1.11
5.0;0.2;1.5
6.0;0.8;2.5
7.0;0.8;3.5
8.0;1.62;5.32
9.0;1.62;7.14
10.0;2.56;9.89
11.0;2.56;12.64
12.0;3.43;16.27
13.0;3.43;19.9
14.0;4.23;24.32
15.0;4.23;28.75
16.0;5.08;34.02
17.0;5.08;39.29
18.0;5.63;45.11
19.0;5.63;50.93
20.0;6.39;57.52
21.0;6.39;64.11
22.0;7.12;71.42
23.0;7.12;78.74
24.0;8.02;86.95
25.0;8.02;95.17
26.0;8.89;104.26
27.0;8.89;113.35
28.0;9.91;123.45
29.0;9.91;133.56
30.0;10.67;144.42
31.0;10.67;155.28
32.0;11.63;167.11
33.0;11.63;178.93
34.0;12.75;191.88
35.0;12.75;204.82
36.0;15.31;220.33
37.0;15.31;235.84
38.0;17.01;253.04
39.0;17.01;270.25
40.0;18.29;288.74
41.0;18.29;307.23
42.0;19.39;326.81
43.0;19.39;346.4
44.0;20.98;367.57
45.0;20.98;388.75
46.0;22.15;411.09
47.0;22.15;433.44
48.0;23.51;457.15
49.0;23.51;480.85
50.0;24.65;505.7
51.0;24.65;530.54
52.0;25.66;556.4
53.0;25.66;582.26
54.0;26.51;608.97
55.0;26.51;635.67
56.0;27.3;663.17
57.0;27.3;690.66
58.0;27.87;718.73
59.0;27.87;746.8
60.0;28.34;775.34
61.0;28.34;803.88
62.0;28.65;832.72
63.0;28.65;861.56
64.0;28.95;890.7
65.0;28.95;919.85
66.0;29.16;949.2
67.0;29.16;978.56
68.0;29.35;1008.11
69.0;29.35;1037.65
