GRAND_ID: 2433
DAM_NAME: -54.631688
LONG: -54.631688
LAT: -25.457823
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.04;0.17
2.0;0.11;0.4
3.0;0.16;0.68
4.0;0.21;1.01
5.0;0.26;1.39
6.0;0.36;1.87
7.0;0.43;2.42
8.0;0.51;3.05
9.0;0.56;3.73
10.0;0.65;4.5
11.0;0.7;5.32
12.0;0.82;6.26
13.0;0.98;7.36
14.0;1.25;8.73
15.0;1.61;10.46
16.0;2.75;13.34
17.0;4.46;17.92
18.0;6.55;24.59
19.0;7.88;32.59
20.0;9.54;42.25
21.0;10.6;52.97
22.0;11.86;64.95
23.0;12.72;77.79
24.0;13.7;91.61
25.0;14.3;106.03
26.0;14.91;121.06
27.0;15.25;136.43
