GRAND_ID: 6253
DAM_NAME: 141.156706
LONG: 141.156706
LAT: 42.986184
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.01;0.11
2.0;0.03;0.24
3.0;0.03;0.37
4.0;0.05;0.52
5.0;0.05;0.68
6.0;0.07;0.84
7.0;0.07;1.02
8.0;0.08;1.2
9.0;0.09;1.39
10.0;0.11;1.6
11.0;0.11;1.82
12.0;0.14;2.07
13.0;0.15;2.32
14.0;0.18;2.59
15.0;0.19;2.88
16.0;0.22;3.21
17.0;0.25;3.56
18.0;0.3;3.96
19.0;0.31;4.37
20.0;0.35;4.83
21.0;0.36;5.29
22.0;0.4;5.79
23.0;0.41;6.3
24.0;0.44;6.84
25.0;0.45;7.4
26.0;0.48;7.98
27.0;0.5;8.58
28.0;0.53;9.22
29.0;0.54;9.86
30.0;0.58;10.54
31.0;0.6;11.24
32.0;0.64;11.98
33.0;0.66;12.74
34.0;0.75;13.59
35.0;0.8;14.49
36.0;0.87;15.47
37.0;0.9;16.47
38.0;0.98;17.55
39.0;0.99;18.65
40.0;1.05;19.8
41.0;1.08;20.97
42.0;1.12;22.19
43.0;1.15;23.45
44.0;1.22;24.76
45.0;1.24;26.11
46.0;1.31;27.52
47.0;1.33;28.94
48.0;1.39;30.44
49.0;1.42;31.96
50.0;1.49;33.55
51.0;1.51;35.17
52.0;1.56;36.83
53.0;1.59;38.52
