GRAND_ID: 6681
DAM_NAME: 146.22382
LONG: 146.22382
LAT: -41.636064
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.06;0.19
2.0;0.08;0.4
3.0;0.1;0.63
4.0;0.11;0.87
5.0;0.14;1.13
6.0;0.15;1.41
7.0;0.16;1.7
8.0;0.18;2.01
9.0;0.21;2.34
10.0;0.22;2.69
11.0;0.24;3.06
12.0;0.26;3.45
13.0;0.3;3.88
14.0;0.32;4.32
15.0;0.34;4.79
16.0;0.35;5.27
17.0;0.37;5.77
18.0;0.38;6.28
19.0;0.4;6.81
20.0;0.41;7.36
21.0;0.43;7.92
22.0;0.44;8.49
23.0;0.45;9.07
24.0;0.46;9.66
25.0;0.47;10.26
26.0;0.47;10.86
27.0;0.48;11.46
28.0;0.48;12.07
29.0;0.48;12.68
30.0;0.48;13.29
31.0;0.49;13.91
