GRAND_ID: 2063
DAM_NAME: -68.903908
LONG: -68.903908
LAT: 45.326247
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.38;0.58
2.0;0.72;1.51
3.0;1.02;2.73
4.0;1.42;4.35
5.0;1.82;6.38
6.0;2.27;8.86
7.0;2.69;11.75
8.0;3.29;15.25
9.0;4.01;19.46
10.0;4.74;24.41
11.0;5.53;30.14
12.0;7.37;37.72
13.0;10.2;48.12
14.0;12.98;61.3
15.0;15.8;77.31
16.0;20.82;98.34
17.0;23.1;121.65
18.0;24.92;146.77
19.0;26.18;173.15
20.0;27.56;200.92
21.0;28.34;229.46
22.0;29.12;258.78
