GRAND_ID: 2522
DAM_NAME: -40.045319
LONG: -40.045319
LAT: -11.521958
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.07;0.22
2.0;0.49;0.86
3.0;0.87;1.89
4.0;1.71;3.75
5.0;2.19;6.09
6.0;3.48;9.72
7.0;4.65;14.52
8.0;6.12;20.79
9.0;6.89;27.84
10.0;8.76;36.75
11.0;10.69;47.59
12.0;14.75;62.49
13.0;16.64;79.28
14.0;19.87;99.3
15.0;22.01;121.46
16.0;25.75;147.36
17.0;27.64;175.15
18.0;31.05;206.35
19.0;32.8;239.3
20.0;35.94;275.4
21.0;37.3;312.85
22.0;39.47;352.48
23.0;40.32;392.95
24.0;41.27;434.36
