GRAND_ID: 256
DAM_NAME: -114.707292
LONG: -114.707292
LAT: 51.214544
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.14;0.34
2.0;0.36;0.9
3.0;0.69;1.79
4.0;0.88;2.87
5.0;1.08;4.15
6.0;1.27;5.61
7.0;1.44;7.25
8.0;1.72;9.17
9.0;2.05;11.42
10.0;2.29;13.9
11.0;2.6;16.7
12.0;2.98;19.87
13.0;4.58;24.65
14.0;6.37;31.21
15.0;8.04;39.44
16.0;9.02;48.66
17.0;9.94;58.8
18.0;10.49;69.49
19.0;11.16;80.84
20.0;11.49;92.53
21.0;11.85;104.57
22.0;12.04;116.81
23.0;12.29;129.29
24.0;12.41;141.9
25.0;12.62;154.72
26.0;12.75;167.67
27.0;12.87;180.74
