GRAND_ID: 6676
DAM_NAME: 143.721115
LONG: 143.721115
LAT: -38.53305
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.06;0.17
2.0;0.11;0.38
3.0;0.14;0.62
4.0;0.16;0.88
5.0;0.19;1.18
6.0;0.21;1.49
7.0;0.23;1.82
8.0;0.24;2.16
9.0;0.25;2.52
10.0;0.27;2.88
11.0;0.28;3.27
12.0;0.29;3.66
13.0;0.3;4.05
14.0;0.3;4.46
15.0;0.3;4.86
16.0;0.31;5.27
17.0;0.31;5.68
18.0;0.32;6.1
19.0;0.32;6.52
20.0;0.32;6.95
21.0;0.33;7.38
22.0;0.33;7.81
23.0;0.33;8.24
24.0;0.33;8.67
25.0;0.33;9.1
26.0;0.33;9.54
27.0;0.33;9.97
28.0;0.33;10.41
