GRAND_ID: 6791
DAM_NAME: 172.684968
LONG: 172.684968
LAT: -41.106218
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.01;0.11
2.0;0.02;0.24
3.0;0.04;0.38
4.0;0.18;0.66
5.0;0.22;0.99
6.0;0.38;1.47
7.0;0.52;2.09
8.0;0.61;2.81
9.0;0.68;3.59
10.0;0.75;4.45
11.0;0.81;5.36
12.0;0.87;6.34
13.0;0.92;7.36
14.0;0.99;8.46
15.0;1.02;9.58
16.0;1.09;10.77
17.0;1.11;11.99
18.0;1.17;13.26
19.0;1.19;14.56
20.0;1.23;15.9
21.0;1.27;17.27
22.0;1.32;18.7
23.0;1.36;20.17
24.0;1.42;21.7
25.0;1.44;23.24
26.0;1.51;24.86
27.0;1.55;26.51
28.0;1.62;28.24
29.0;1.66;30.01
30.0;1.72;31.84
31.0;1.76;33.7
32.0;1.82;35.62
33.0;1.86;37.58
34.0;1.92;39.61
35.0;1.97;41.68
36.0;2.02;43.8
37.0;2.06;45.97
38.0;2.13;48.2
39.0;2.15;50.45
40.0;2.21;52.77
41.0;2.25;55.12
42.0;2.3;57.53
43.0;2.32;59.95
44.0;2.37;62.42
45.0;2.39;64.92
