GRAND_ID: 2375
DAM_NAME: -45.268872
LONG: -45.268872
LAT: -18.215177
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.0;0.26
2.0;0.28;0.81
3.0;0.9;1.97
4.0;1.62;3.86
5.0;1.99;6.12
6.0;3.06;9.44
7.0;3.2;12.91
8.0;4.65;17.82
9.0;5.39;23.47
10.0;7.32;31.06
11.0;8.49;39.81
12.0;10.7;50.78
13.0;11.62;62.66
14.0;13.79;76.71
15.0;15.14;92.11
16.0;17.35;109.72
17.0;18.57;128.56
18.0;22.5;151.32
19.0;24.63;176.22
20.0;34.0;210.48
21.0;40.31;251.05
22.0;54.84;306.15
23.0;61.38;367.8
24.0;77.43;445.49
25.0;82.62;528.37
26.0;95.17;623.81
27.0;100.12;724.19
28.0;110.23;834.68
29.0;114.9;949.85
30.0;123.91;1074.03
31.0;129.39;1203.68
32.0;139.57;1343.51
33.0;143.75;1487.53
34.0;151.91;1639.7
35.0;156.73;1796.69
36.0;166.23;1963.18
37.0;171.86;2135.31
38.0;182.42;2318.0
39.0;188.04;2506.3
40.0;198.89;2705.45
41.0;205.66;2911.37
42.0;219.87;3131.5
43.0;228.91;3360.68
44.0;248.94;3609.88
45.0;260.12;3870.26
46.0;289.74;4160.27
47.0;301.11;4461.65
48.0;342.93;4804.84
49.0;364.8;5169.91
50.0;417.3;5587.48
51.0;446.09;6033.83
52.0;512.47;6546.57
53.0;546.1;7092.94
54.0;612.37;7705.57
55.0;652.93;8358.77
56.0;736.55;9095.58
57.0;774.99;9870.83
58.0;861.5;10732.59
59.0;901.97;11634.83
60.0;984.22;12619.32
61.0;1033.1;13652.68
62.0;1131.37;14784.32
63.0;1168.01;15952.59
64.0;1249.07;17201.92
65.0;1285.67;18487.86
66.0;1361.85;19849.97
67.0;1392.83;21243.06
68.0;1444.92;22688.25
69.0;1467.08;24155.6
70.0;1504.17;25660.04
71.0;1517.07;27177.37
72.0;1545.39;28723.02
73.0;1554.73;30278.02
74.0;1572.56;31850.85
75.0;1577.86;33428.97
76.0;1587.67;35016.91
77.0;1591.97;36609.15
78.0;1598.7;38208.11
79.0;1600.87;39809.24
80.0;1604.97;41414.48
