GRAND_ID: 5833
DAM_NAME: 115.98131
LONG: 115.98131
LAT: -33.402263
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.15;0.27
2.0;0.28;0.67
3.0;0.5;1.29
4.0;0.67;2.07
5.0;0.84;3.04
6.0;0.99;4.14
7.0;1.2;5.46
8.0;1.34;6.92
9.0;1.6;8.63
10.0;1.78;10.53
11.0;2.07;12.72
12.0;2.24;15.08
13.0;2.51;17.71
14.0;2.7;20.53
15.0;2.95;23.59
16.0;3.1;26.81
17.0;3.39;30.32
18.0;3.6;34.05
19.0;3.94;38.1
20.0;4.19;42.41
21.0;4.55;47.09
22.0;4.86;52.06
23.0;5.46;57.64
24.0;5.95;63.71
25.0;6.68;70.51
26.0;7.18;77.81
27.0;7.96;85.89
28.0;8.48;94.48
29.0;9.38;103.98
30.0;9.98;114.08
31.0;10.97;125.16
32.0;11.59;136.87
33.0;12.43;149.42
34.0;12.95;162.49
35.0;13.59;176.2
36.0;14.02;190.33
37.0;14.53;204.99
38.0;14.85;219.95
39.0;15.19;235.26
40.0;15.41;250.79
41.0;15.64;266.55
42.0;15.77;282.44
