GRAND_ID: 2345
DAM_NAME: -69.989287
LONG: -69.989287
LAT: -40.191176
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.82;1.28
2.0;1.11;2.85
3.0;1.84;5.14
4.0;2.27;7.87
5.0;3.2;11.54
6.0;3.56;15.55
7.0;4.5;20.51
8.0;5.12;26.09
9.0;6.21;32.76
10.0;7.12;40.34
11.0;9.46;50.26
12.0;10.72;61.45
13.0;14.14;76.05
14.0;15.37;91.88
15.0;18.91;111.25
16.0;19.71;131.43
17.0;21.96;153.84
18.0;23.39;177.69
19.0;25.25;203.41
20.0;27.08;230.95
21.0;28.8;260.21
22.0;30.06;290.73
23.0;32.03;323.22
24.0;34.2;357.88
25.0;36.09;394.43
26.0;38.06;432.94
27.0;40.56;473.97
28.0;42.9;517.33
29.0;45.91;563.7
30.0;48.36;612.52
31.0;52.51;665.49
32.0;54.24;720.18
33.0;59.15;779.79
34.0;61.95;842.2
35.0;67.06;909.72
36.0;68.79;978.96
37.0;74.57;1054.0
38.0;77.53;1131.98
39.0;82.54;1214.98
40.0;86.0;1301.44
41.0;91.22;1393.12
42.0;93.56;1487.14
43.0;98.41;1586.01
44.0;101.71;1688.18
45.0;106.99;1795.63
46.0;109.12;1905.21
47.0;114.69;2020.36
48.0;118.12;2138.95
49.0;124.09;2263.5
50.0;127.84;2391.79
51.0;133.33;2525.58
52.0;137.69;2663.73
53.0;145.14;2809.32
54.0;150.6;2960.39
55.0;158.32;3119.17
56.0;163.29;3282.91
57.0;169.98;3453.35
58.0;176.44;3630.25
59.0;183.03;3813.74
60.0;188.04;4002.24
61.0;196.57;4199.27
62.0;200.06;4399.8
63.0;209.0;4609.25
64.0;214.94;4824.65
65.0;225.7;5050.8
66.0;229.82;5281.08
67.0;239.73;5521.27
68.0;245.21;5766.94
69.0;252.74;6020.14
70.0;258.48;6279.07
71.0;266.3;6545.83
72.0;269.45;6815.73
73.0;277.24;7093.44
74.0;281.66;7375.56
75.0;288.25;7664.27
76.0;291.26;7955.99
77.0;297.8;8254.25
78.0;301.4;8556.11
79.0;307.8;8864.38
80.0;311.45;9176.29
81.0;316.8;9493.55
82.0;320.06;9814.07
83.0;324.85;10139.38
84.0;328.28;10468.12
85.0;332.5;10801.08
86.0;335.32;11136.86
87.0;339.77;11477.09
88.0;342.49;11820.04
89.0;346.49;12166.99
90.0;349.64;12517.08
91.0;352.93;12870.48
92.0;354.77;13225.71
93.0;358.52;13584.69
94.0;361.06;13946.21
95.0;364.34;14311.01
96.0;366.19;14677.66
97.0;368.5;15046.62
98.0;370.05;15417.13
99.0;373.01;15790.59
100.0;374.76;16165.82
101.0;377.01;16543.28
102.0;377.97;16921.72
103.0;380.38;17302.56
104.0;381.53;17684.55
105.0;383.56;18068.57
106.0;384.67;18453.7
107.0;386.62;18840.78
108.0;387.91;19229.15
109.0;389.62;19619.24
110.0;390.61;20010.31
111.0;392.09;20402.86
112.0;392.68;20796.0
113.0;393.86;21190.32
114.0;394.61;21585.39
115.0;395.73;21981.58
116.0;396.32;22378.36
117.0;397.09;22775.91
118.0;397.64;23174.01
119.0;398.57;23573.04
120.0;399.13;23972.63
121.0;399.73;24372.83
122.0;400.03;24773.32
123.0;400.75;25174.53
124.0;401.18;25576.17
125.0;401.72;25978.35
126.0;402.11;26380.93
127.0;402.62;26784.01
128.0;402.81;27187.27
129.0;403.32;27591.05
130.0;403.69;27995.21
131.0;404.08;28399.74
132.0;404.24;28804.44
133.0;404.61;29209.51
134.0;404.81;29614.77
135.0;405.26;30020.49
