GRAND_ID: 7095
DAM_NAME: -71.067571
LONG: -71.067571
LAT: -15.417721
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.0;0.15
2.0;0.0;0.29
3.0;0.0;0.44
4.0;0.15;0.73
5.0;0.15;1.03
6.0;0.15;1.32
7.0;0.15;1.62
8.0;0.49;2.25
9.0;0.49;2.89
10.0;0.49;3.52
11.0;0.49;4.15
12.0;1.94;6.24
13.0;1.94;8.33
14.0;1.94;10.41
15.0;1.94;12.5
16.0;7.44;20.09
17.0;7.44;27.67
18.0;7.44;35.26
19.0;7.44;42.84
20.0;11.16;54.15
21.0;11.16;65.46
22.0;11.16;76.77
23.0;11.16;88.08
24.0;13.96;102.18
25.0;13.96;116.28
26.0;13.96;130.38
27.0;13.96;144.48
