GRAND_ID: 4043
DAM_NAME: 15.465851
LONG: 15.465851
LAT: -9.793533
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.03;0.13
2.0;0.03;0.26
3.0;0.03;0.4
4.0;0.04;0.54
5.0;0.08;0.73
6.0;0.09;0.92
7.0;0.11;1.14
8.0;0.15;1.39
9.0;0.15;1.64
10.0;0.16;1.9
11.0;0.23;2.23
12.0;0.24;2.58
13.0;0.26;2.94
14.0;0.29;3.33
15.0;0.31;3.75
16.0;0.32;4.18
17.0;0.37;4.65
18.0;0.43;5.18
19.0;0.46;5.74
20.0;0.46;6.3
21.0;0.49;6.89
22.0;0.52;7.52
23.0;0.55;8.17
24.0;0.57;8.83
25.0;0.6;9.54
26.0;0.61;10.25
27.0;0.66;11.01
28.0;0.68;11.79
29.0;0.75;12.64
30.0;0.75;13.5
31.0;0.81;14.41
32.0;0.84;15.36
33.0;0.93;16.39
34.0;0.94;17.43
35.0;1.06;18.59
36.0;1.15;19.84
37.0;1.23;21.18
38.0;1.28;22.56
39.0;1.39;24.05
40.0;1.49;25.64
41.0;1.62;27.37
42.0;1.69;29.17
43.0;1.81;31.08
44.0;1.88;33.06
45.0;2.1;35.26
46.0;2.15;37.51
47.0;2.35;39.97
48.0;2.46;42.53
49.0;2.74;45.37
50.0;2.84;48.31
51.0;3.01;51.42
52.0;3.08;54.61
53.0;3.23;57.94
54.0;3.29;61.32
55.0;3.47;64.9
56.0;3.56;68.56
57.0;3.7;72.36
58.0;3.76;76.23
59.0;3.91;80.24
60.0;4.0;84.33
61.0;4.18;88.61
62.0;4.22;92.93
63.0;4.33;97.36
64.0;4.41;101.88
65.0;4.49;106.47
66.0;4.57;111.14
67.0;4.73;115.97
68.0;4.79;120.87
69.0;5.01;125.99
70.0;5.09;131.18
71.0;5.2;136.48
72.0;5.27;141.86
73.0;5.47;147.43
74.0;5.54;153.07
75.0;5.69;158.86
76.0;5.82;164.78
77.0;6.12;171.01
78.0;6.22;177.33
79.0;6.5;183.93
80.0;6.63;190.66
81.0;6.88;197.64
82.0;6.98;204.73
83.0;7.24;212.07
84.0;7.4;219.57
85.0;7.63;227.31
86.0;7.8;235.21
87.0;8.01;243.32
88.0;8.14;251.56
89.0;8.39;260.05
90.0;8.54;268.7
91.0;8.76;277.56
92.0;8.86;286.52
93.0;9.15;295.77
94.0;9.24;305.11
95.0;9.44;314.66
96.0;9.53;324.3
97.0;9.8;334.2
98.0;9.9;344.2
99.0;10.2;354.5
100.0;10.25;364.85
101.0;10.47;375.42
102.0;10.61;386.13
103.0;10.89;397.13
104.0;11.08;408.31
105.0;11.37;419.79
106.0;11.49;431.37
107.0;11.79;443.27
108.0;11.93;455.3
109.0;12.28;467.69
110.0;12.52;480.31
111.0;13.81;494.22
112.0;14.23;508.56
113.0;15.1;523.76
114.0;15.46;539.32
115.0;16.18;555.6
116.0;16.45;572.15
117.0;17.29;589.54
118.0;17.63;607.27
119.0;18.48;625.86
120.0;18.87;644.83
121.0;19.52;664.46
122.0;19.81;684.37
123.0;20.48;704.95
124.0;20.81;725.86
125.0;21.43;747.39
126.0;21.9;769.39
127.0;22.62;792.11
128.0;22.97;815.18
129.0;23.75;839.03
130.0;24.07;863.21
131.0;25.01;888.32
132.0;25.22;913.64
133.0;25.97;939.71
134.0;26.25;966.06
135.0;26.99;993.15
136.0;27.33;1020.58
137.0;28.09;1048.77
138.0;28.39;1077.27
139.0;29.17;1106.54
140.0;29.59;1136.24
141.0;30.59;1166.93
142.0;31.22;1198.25
143.0;33.59;1231.94
144.0;35.06;1267.1
145.0;40.86;1308.06
146.0;42.82;1350.99
147.0;48.77;1399.86
148.0;52.02;1451.98
149.0;59.6;1511.68
150.0;62.34;1574.12
151.0;69.41;1643.63
152.0;71.94;1715.67
153.0;79.16;1794.93
154.0;81.56;1876.59
155.0;89.14;1965.83
156.0;91.77;2057.71
157.0;99.17;2156.98
158.0;102.18;2259.27
159.0;109.77;2369.14
160.0;112.62;2481.86
161.0;119.48;2601.44
162.0;121.74;2723.29
163.0;128.4;2851.79
164.0;130.89;2982.78
165.0;137.83;3120.72
166.0;141.04;3261.86
167.0;148.77;3410.73
168.0;151.89;3562.72
169.0;159.73;3722.56
170.0;163.41;3886.07
171.0;170.77;4056.94
172.0;173.7;4230.75
173.0;182.16;4413.01
174.0;185.44;4598.56
175.0;193.19;4791.85
176.0;196.65;4988.6
177.0;203.88;5192.59
