GRAND_ID: 2786
DAM_NAME: -6.042144
LONG: -6.042144
LAT: 40.061619
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.06;0.2
2.0;0.33;0.66
3.0;0.46;1.26
4.0;0.73;2.13
5.0;0.86;3.12
6.0;1.1;4.36
7.0;1.16;5.66
8.0;1.4;7.19
9.0;1.52;8.84
10.0;1.8;10.78
11.0;1.9;12.82
12.0;2.11;15.06
13.0;2.18;17.38
14.0;2.47;19.98
15.0;2.61;22.73
16.0;2.89;25.75
17.0;3.02;28.91
18.0;3.29;32.33
19.0;3.43;35.9
20.0;3.72;39.76
21.0;3.83;43.72
22.0;4.09;47.95
23.0;4.21;52.3
24.0;4.37;56.8
