GRAND_ID: 6770
DAM_NAME: 175.661854
LONG: 175.661854
LAT: -38.049637
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.04;0.16
2.0;0.09;0.36
3.0;0.14;0.61
4.0;0.17;0.89
5.0;0.23;1.23
6.0;0.29;1.63
7.0;0.35;2.1
8.0;0.41;2.62
9.0;0.48;3.22
10.0;0.56;3.89
11.0;0.67;4.67
12.0;0.79;5.58
13.0;0.95;6.64
14.0;1.13;7.88
15.0;1.31;9.31
16.0;1.46;10.88
17.0;1.65;12.64
18.0;1.78;14.53
19.0;1.93;16.58
20.0;2.06;18.75
21.0;2.2;21.06
22.0;2.31;23.49
23.0;2.45;26.05
24.0;2.57;28.73
25.0;2.71;31.55
26.0;2.79;34.46
27.0;2.96;37.53
28.0;3.17;40.82
29.0;3.41;44.34
30.0;3.61;48.06
31.0;3.91;52.09
32.0;4.13;56.33
33.0;4.41;60.85
34.0;4.67;65.63
35.0;4.91;70.66
36.0;5.1;75.88
37.0;5.35;81.34
38.0;5.53;86.98
39.0;5.74;92.84
40.0;5.95;98.9
41.0;6.15;105.16
42.0;6.34;111.61
43.0;6.52;118.24
44.0;6.73;125.08
45.0;6.91;132.1
46.0;7.11;139.32
47.0;7.34;146.78
48.0;7.55;154.44
49.0;7.78;162.34
50.0;7.98;170.43
51.0;8.31;178.86
52.0;8.54;187.51
53.0;8.86;196.48
54.0;9.09;205.69
