GRAND_ID: 1273
DAM_NAME: -97.473818
LONG: -97.473818
LAT: 31.110239
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.1;0.26
2.0;0.26;0.67
3.0;0.37;1.2
4.0;0.51;1.86
5.0;0.58;2.6
6.0;1.07;3.82
7.0;1.43;5.41
8.0;2.33;7.89
9.0;3.24;11.29
10.0;4.48;15.93
11.0;5.33;21.42
12.0;6.27;27.85
13.0;6.93;34.93
14.0;8.22;43.3
15.0;10.69;54.15
16.0;15.98;70.28
17.0;19.79;90.23
18.0;25.41;115.79
19.0;28.55;144.5
20.0;32.74;177.4
21.0;35.85;213.41
22.0;39.59;253.15
23.0;42.42;295.73
24.0;46.14;342.02
25.0;48.56;390.73
26.0;51.44;442.32
27.0;53.43;495.91
28.0;55.66;551.72
29.0;57.12;609.0
30.0;58.75;667.9
31.0;59.73;727.79
32.0;60.83;788.77
33.0;61.44;850.37
