GRAND_ID: 2313
DAM_NAME: -65.765367
LONG: -65.765367
LAT: -27.660034
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.02;0.13
2.0;0.07;0.31
3.0;0.1;0.51
4.0;0.14;0.76
5.0;0.16;1.03
6.0;0.21;1.35
7.0;0.23;1.69
8.0;0.27;2.07
9.0;0.29;2.47
10.0;0.34;2.93
11.0;0.36;3.4
12.0;0.41;3.92
13.0;0.44;4.46
14.0;0.5;5.07
15.0;0.52;5.7
16.0;0.58;6.38
17.0;0.6;7.09
18.0;0.66;7.86
19.0;0.69;8.66
20.0;0.76;9.52
21.0;0.79;10.42
22.0;0.88;11.41
23.0;0.9;12.42
24.0;0.97;13.5
25.0;1.01;14.62
26.0;1.07;15.8
27.0;1.1;17.01
28.0;1.19;18.31
29.0;1.21;19.63
30.0;1.28;21.02
31.0;1.34;22.47
32.0;1.47;24.05
33.0;1.55;25.71
34.0;1.67;27.49
35.0;1.73;29.33
36.0;1.86;31.3
37.0;1.92;33.33
38.0;2.06;35.5
39.0;2.13;37.74
40.0;2.27;40.12
41.0;2.34;42.57
42.0;2.48;45.15
43.0;2.58;47.85
44.0;2.75;50.71
45.0;2.83;53.65
46.0;2.99;56.75
47.0;3.06;59.92
48.0;3.23;63.26
49.0;3.31;66.68
50.0;3.47;70.26
51.0;3.54;73.91
52.0;3.78;77.79
53.0;3.88;81.78
54.0;4.05;85.95
55.0;4.15;90.21
56.0;4.31;94.62
57.0;4.37;99.1
58.0;4.52;103.72
59.0;4.58;108.41
60.0;4.71;113.23
61.0;4.77;118.11
62.0;4.86;123.08
