GRAND_ID: 502
DAM_NAME: -106.329309
LONG: -106.329309
LAT: 39.876756
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.0;0.15
2.0;0.18;0.49
3.0;0.18;0.82
4.0;0.33;1.3
5.0;0.33;1.79
6.0;0.52;2.46
7.0;0.52;3.12
8.0;0.66;3.94
9.0;0.66;4.76
10.0;0.82;5.73
11.0;0.82;6.7
12.0;1.03;7.87
13.0;1.03;9.05
14.0;1.54;10.74
15.0;1.54;12.43
16.0;2.0;14.58
17.0;2.0;16.74
18.0;2.45;19.34
19.0;2.45;21.95
20.0;2.92;25.02
21.0;2.92;28.09
22.0;3.49;31.73
23.0;3.49;35.37
24.0;3.86;39.38
25.0;3.86;43.4
26.0;4.37;47.92
27.0;4.37;52.44
28.0;4.76;57.35
29.0;4.76;62.25
30.0;5.37;67.78
31.0;5.37;73.31
32.0;5.74;79.2
33.0;5.74;85.09
34.0;6.3;91.54
35.0;6.3;97.99
36.0;6.71;104.86
37.0;6.71;111.72
38.0;7.33;119.2
39.0;7.33;126.68
40.0;7.68;134.51
41.0;7.68;142.35
42.0;8.03;150.53
43.0;8.03;158.72
44.0;8.3;167.17
45.0;8.3;175.62
46.0;8.43;184.2
47.0;8.43;192.79
48.0;8.52;201.46
49.0;8.52;210.13
