GRAND_ID: 3639
DAM_NAME: 11.602083
LONG: 11.602083
LAT: 9.921952
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.06;0.22
2.0;0.18;0.57
3.0;0.25;0.99
4.0;0.43;1.58
5.0;0.54;2.28
6.0;0.99;3.44
7.0;1.29;4.9
8.0;1.87;6.93
9.0;2.1;9.19
10.0;2.66;12.02
11.0;3.0;15.19
12.0;3.58;18.93
13.0;3.84;22.94
14.0;4.56;27.67
15.0;4.9;32.73
16.0;5.47;38.37
17.0;5.76;44.29
18.0;6.28;50.74
19.0;6.59;57.49
20.0;6.98;64.64
21.0;7.08;71.88
22.0;7.16;79.2
23.0;7.18;86.54
24.0;7.21;93.92
25.0;7.22;101.3
