GRAND_ID: 319
DAM_NAME: -112.762395
LONG: -112.762395
LAT: 47.60042
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.03;0.18
2.0;0.14;0.47
3.0;0.23;0.85
4.0;0.31;1.32
5.0;0.38;1.86
6.0;0.48;2.49
7.0;0.53;3.18
8.0;0.64;3.97
9.0;0.72;4.84
10.0;0.83;5.82
11.0;0.9;6.87
12.0;1.11;8.13
13.0;1.21;9.49
14.0;1.39;11.03
15.0;1.54;12.72
16.0;1.73;14.61
17.0;1.83;16.59
18.0;2.02;18.75
19.0;2.14;21.04
20.0;2.36;23.56
21.0;2.5;26.21
22.0;2.73;29.1
23.0;2.85;32.1
24.0;3.07;35.33
25.0;3.2;38.68
26.0;3.41;42.25
27.0;3.49;45.89
28.0;3.7;49.74
29.0;3.8;53.69
30.0;3.98;57.83
31.0;4.08;62.06
32.0;4.27;66.48
33.0;4.32;70.95
34.0;4.47;75.58
35.0;4.55;80.28
36.0;4.64;85.08
37.0;4.7;89.93
38.0;4.77;94.86
39.0;4.81;99.82
40.0;4.87;104.84
41.0;4.9;109.9
42.0;4.95;114.99
43.0;4.97;120.12
44.0;5.01;125.28
