GRAND_ID: 4774
DAM_NAME: 73.930425
LONG: 73.930425
LAT: 16.122242
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.02;0.12
2.0;0.02;0.24
3.0;0.04;0.39
4.0;0.05;0.54
5.0;0.07;0.71
6.0;0.08;0.89
7.0;0.1;1.09
8.0;0.11;1.31
9.0;0.14;1.55
10.0;0.15;1.81
11.0;0.18;2.1
12.0;0.2;2.39
13.0;0.22;2.72
14.0;0.23;3.05
15.0;0.27;3.43
16.0;0.29;3.82
17.0;0.33;4.25
18.0;0.35;4.7
19.0;0.4;5.2
20.0;0.42;5.73
21.0;0.48;6.3
22.0;0.5;6.9
23.0;0.55;7.56
24.0;0.57;8.23
25.0;0.62;8.95
26.0;0.64;9.7
27.0;0.71;10.51
28.0;0.74;11.36
29.0;0.79;12.25
30.0;0.81;13.17
31.0;0.87;14.14
32.0;0.89;15.14
33.0;0.93;16.18
34.0;0.95;17.23
35.0;1.01;18.34
36.0;1.02;19.47
37.0;1.06;20.63
38.0;1.08;21.81
39.0;1.11;23.03
40.0;1.14;24.27
41.0;1.17;25.54
42.0;1.19;26.84
43.0;1.23;28.17
44.0;1.25;29.51
45.0;1.29;30.9
46.0;1.31;32.31
47.0;1.35;33.77
48.0;1.38;35.25
49.0;1.45;36.8
50.0;1.46;38.37
51.0;1.51;39.98
52.0;1.52;41.6
53.0;1.55;43.25
54.0;1.57;44.92
55.0;1.6;46.63
56.0;1.61;48.34
57.0;1.64;50.08
58.0;1.65;51.83
59.0;1.67;53.61
60.0;1.68;55.39
61.0;1.7;57.19
62.0;1.71;59.01
63.0;1.74;60.85
64.0;1.74;62.69
65.0;1.76;64.55
66.0;1.77;66.42
67.0;1.78;68.31
68.0;1.79;70.2
69.0;1.81;72.11
70.0;1.82;74.03
71.0;1.83;75.97
72.0;1.84;77.91
73.0;1.86;79.87
74.0;1.86;81.84
75.0;1.87;83.81
76.0;1.88;85.79
77.0;1.89;87.79
78.0;1.89;89.78
79.0;1.9;91.78
80.0;1.9;93.79
81.0;1.91;95.8
82.0;1.91;97.82
83.0;1.92;99.84
84.0;1.92;101.86
85.0;1.93;103.89
86.0;1.93;105.92
87.0;1.94;107.96
88.0;1.94;110.01
89.0;1.95;112.06
90.0;1.95;114.11
91.0;1.95;116.17
92.0;1.96;118.23
93.0;1.96;120.29
94.0;1.96;122.35
95.0;1.97;124.42
96.0;1.97;126.49
97.0;1.97;128.56
98.0;1.97;130.64
99.0;1.97;132.71
100.0;1.97;134.79
