GRAND_ID: 6579
DAM_NAME: 145.548124
LONG: 145.548124
LAT: -17.164192
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.42;1.22
2.0;1.6;3.62
3.0;2.05;6.48
4.0;3.6;10.87
5.0;4.07;15.75
6.0;5.59;22.14
7.0;6.31;29.25
8.0;7.8;37.85
9.0;8.49;47.14
10.0;10.17;58.12
11.0;10.85;69.76
12.0;12.42;82.98
13.0;12.95;96.74
14.0;14.36;111.9
15.0;14.87;127.56
16.0;16.16;144.52
17.0;16.67;161.99
18.0;17.94;180.74
19.0;18.47;200.01
20.0;20.06;220.87
21.0;20.63;242.3
22.0;21.96;265.07
23.0;22.43;288.29
24.0;23.63;312.72
25.0;24.04;337.56
26.0;25.08;363.44
27.0;25.52;389.76
28.0;26.55;417.11
29.0;26.96;444.88
30.0;27.97;473.64
31.0;28.35;502.79
32.0;29.32;532.91
33.0;29.69;563.4
34.0;30.58;594.78
35.0;30.91;626.49
36.0;31.7;658.99
37.0;32.02;691.81
38.0;32.75;725.36
39.0;33.02;759.19
40.0;33.69;793.68
41.0;33.93;828.41
42.0;34.64;863.85
43.0;34.89;899.55
44.0;35.55;935.9
45.0;35.78;972.48
46.0;36.36;1009.64
47.0;36.57;1047.01
