GRAND_ID: 4286
DAM_NAME: 26.758189
LONG: 26.758189
LAT: -32.571359
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.04;0.14
2.0;0.06;0.3
3.0;0.11;0.51
4.0;0.13;0.74
5.0;0.22;1.06
6.0;0.24;1.41
7.0;0.33;1.83
8.0;0.36;2.29
9.0;0.46;2.86
10.0;0.54;3.49
11.0;0.73;4.32
12.0;0.81;5.24
13.0;1.02;6.35
14.0;1.11;7.56
15.0;1.33;9.0
16.0;1.45;10.54
17.0;1.74;12.39
18.0;1.87;14.35
19.0;1.99;16.45
20.0;2.03;18.58
21.0;2.09;20.77
22.0;2.11;22.99
23.0;2.14;25.23
