GRAND_ID: 5764
DAM_NAME: 108.316973
LONG: 108.316973
LAT: 22.584808
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.68;0.89
2.0;1.33;2.44
3.0;1.74;4.39
4.0;2.14;6.74
5.0;2.4;9.35
6.0;2.74;12.3
7.0;2.95;15.47
8.0;3.21;18.89
9.0;3.48;22.58
10.0;3.92;26.71
11.0;4.24;31.15
12.0;4.61;35.98
13.0;4.91;41.1
14.0;5.34;46.65
15.0;6.17;53.04
16.0;8.4;61.65
17.0;10.35;72.21
18.0;12.88;85.3
19.0;15.3;100.82
20.0;18.28;119.31
21.0;20.81;140.34
22.0;23.36;163.91
23.0;25.24;189.37
24.0;27.25;216.83
25.0;28.76;245.8
26.0;30.26;276.28
27.0;31.32;307.81
28.0;32.34;340.37
