GRAND_ID: 4586
DAM_NAME: 32.130201
LONG: 32.130201
LAT: -25.218957
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;1.01;1.24
2.0;2.71;4.19
3.0;4.19;8.62
4.0;5.43;14.29
5.0;7.38;21.91
6.0;9.52;31.66
7.0;11.28;43.18
8.0;14.48;57.89
9.0;17.16;75.29
10.0;19.74;95.26
11.0;22.01;117.51
12.0;24.92;142.67
13.0;27.7;170.6
14.0;31.18;202.02
15.0;34.24;236.49
16.0;38.23;274.96
17.0;41.47;316.66
18.0;45.37;362.26
19.0;48.19;410.69
20.0;51.28;462.2
21.0;53.94;516.38
22.0;56.94;573.56
23.0;59.29;633.09
24.0;62.24;695.56
25.0;64.9;760.69
26.0;68.1;829.03
27.0;70.58;899.85
