GRAND_ID: 5513
DAM_NAME: 115.126042
LONG: 115.126042
LAT: 28.985312
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.02;0.12
2.0;0.05;0.27
3.0;0.06;0.43
4.0;0.09;0.62
5.0;0.1;0.82
6.0;0.13;1.06
7.0;0.15;1.31
8.0;0.25;1.66
9.0;0.29;2.05
10.0;0.43;2.58
11.0;0.47;3.15
12.0;0.57;3.82
13.0;0.69;4.62
14.0;1.04;5.76
15.0;1.22;7.09
16.0;1.47;8.66
17.0;1.58;10.33
18.0;1.76;12.2
19.0;1.86;14.16
20.0;2.03;16.29
21.0;2.08;18.48
22.0;2.17;20.75
23.0;2.2;23.05
24.0;2.25;25.39
