GRAND_ID: 6703
DAM_NAME: 150.985417
LONG: 150.985417
LAT: -24.647441
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.11;0.27
2.0;0.34;0.77
3.0;0.45;1.38
4.0;0.68;2.22
5.0;0.81;3.18
6.0;1.02;4.36
7.0;1.12;5.64
8.0;1.33;7.13
9.0;1.41;8.7
10.0;1.53;10.39
11.0;1.6;12.15
12.0;1.71;14.02
13.0;1.75;15.93
14.0;1.84;17.93
15.0;1.88;19.97
16.0;1.95;22.08
17.0;1.99;24.23
18.0;2.05;26.44
19.0;2.07;28.67
20.0;2.12;30.95
21.0;2.14;33.25
22.0;2.18;35.59
23.0;2.2;37.95
24.0;2.23;40.33
25.0;2.24;42.73
26.0;2.25;45.14
27.0;2.26;47.56
28.0;2.27;49.99
