GRAND_ID: 2542
DAM_NAME: -44.756383
LONG: -44.756383
LAT: -20.239707
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.22;0.7
2.0;1.27;2.44
3.0;1.74;4.64
4.0;2.76;7.87
5.0;3.09;11.43
6.0;4.87;16.77
7.0;5.37;22.61
8.0;6.84;29.92
9.0;7.71;38.1
10.0;10.91;49.48
11.0;11.77;61.72
12.0;14.0;76.18
13.0;14.65;91.31
14.0;16.37;108.14
15.0;16.88;125.5
16.0;18.18;144.15
17.0;18.6;163.22
18.0;19.5;183.2
19.0;19.75;203.42
20.0;20.26;224.15
21.0;20.41;245.03
22.0;20.68;266.18
23.0;20.76;287.41
