GRAND_ID: 6580
DAM_NAME: 145.603505
LONG: 145.603505
LAT: -17.832898
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.01;0.11
2.0;0.04;0.25
3.0;0.05;0.41
4.0;0.07;0.58
5.0;0.08;0.77
6.0;0.13;1.0
7.0;0.14;1.24
8.0;0.19;1.54
9.0;0.21;1.85
10.0;0.26;2.21
11.0;0.28;2.6
12.0;0.35;3.05
13.0;0.39;3.55
14.0;0.47;4.12
15.0;0.51;4.74
16.0;0.59;5.43
17.0;0.63;6.16
18.0;0.73;6.99
19.0;0.77;7.87
20.0;0.89;8.87
21.0;0.96;9.93
22.0;1.14;11.18
23.0;1.22;12.5
24.0;1.41;14.02
25.0;1.49;15.61
26.0;1.72;17.44
27.0;1.83;19.38
28.0;2.05;21.53
29.0;2.14;23.78
30.0;2.42;26.3
31.0;2.56;28.97
32.0;2.84;31.91
33.0;2.98;34.99
34.0;3.28;38.38
35.0;3.41;41.89
36.0;3.73;45.73
37.0;3.85;49.68
38.0;4.14;53.92
39.0;4.27;58.3
40.0;4.59;62.99
41.0;4.73;67.82
42.0;5.07;73.0
43.0;5.21;78.32
44.0;5.53;83.95
45.0;5.71;89.77
46.0;6.07;95.94
47.0;6.26;102.31
48.0;6.58;109.0
49.0;6.74;115.84
50.0;7.07;123.01
51.0;7.24;130.35
52.0;7.62;138.08
53.0;7.77;145.96
54.0;8.14;154.21
55.0;8.35;162.66
56.0;8.67;171.44
57.0;8.81;180.36
58.0;9.1;189.56
59.0;9.22;198.89
60.0;9.47;208.46
61.0;9.58;218.15
62.0;9.8;228.05
63.0;9.89;238.04
64.0;10.13;248.27
65.0;10.25;258.62
66.0;10.43;269.16
67.0;10.51;279.77
68.0;10.7;290.58
69.0;10.81;301.49
70.0;11.0;312.6
71.0;11.08;323.79
72.0;11.31;335.2
73.0;11.38;346.69
74.0;11.56;358.35
75.0;11.64;370.1
76.0;11.82;382.02
77.0;11.88;394.01
78.0;12.06;406.17
79.0;12.11;418.39
80.0;12.26;430.76
81.0;12.31;443.17
82.0;12.45;455.73
83.0;12.5;468.34
84.0;12.64;481.09
85.0;12.7;493.89
86.0;12.81;506.81
87.0;12.87;519.79
88.0;12.99;532.89
89.0;13.05;546.04
90.0;13.16;559.3
91.0;13.2;572.61
92.0;13.3;586.01
93.0;13.33;599.44
94.0;13.43;612.98
95.0;13.47;626.55
96.0;13.57;640.23
97.0;13.6;653.93
98.0;13.69;667.73
99.0;13.72;681.55
100.0;13.8;695.45
101.0;13.83;709.39
102.0;13.91;723.41
103.0;13.95;737.46
104.0;14.03;751.59
105.0;14.05;765.75
106.0;14.11;779.97
107.0;14.14;794.21
