GRAND_ID: 4245
DAM_NAME: 28.096084
LONG: 28.096084
LAT: -29.458835
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.01;0.13
2.0;0.02;0.26
3.0;0.03;0.41
4.0;0.04;0.57
5.0;0.05;0.74
6.0;0.06;0.93
7.0;0.08;1.12
8.0;0.1;1.33
9.0;0.1;1.56
10.0;0.12;1.8
11.0;0.13;2.04
12.0;0.14;2.31
13.0;0.16;2.59
14.0;0.18;2.88
15.0;0.19;3.19
16.0;0.21;3.52
17.0;0.23;3.86
18.0;0.26;4.24
19.0;0.27;4.63
20.0;0.3;5.04
21.0;0.31;5.48
22.0;0.35;5.94
23.0;0.37;6.43
24.0;0.48;7.02
25.0;0.55;7.69
26.0;0.76;8.57
27.0;0.91;9.6
28.0;1.1;10.82
29.0;1.21;12.14
30.0;1.34;13.6
31.0;1.43;15.14
32.0;1.55;16.82
33.0;1.6;18.53
34.0;1.7;20.35
35.0;1.77;22.24
36.0;1.88;24.24
37.0;1.93;26.29
38.0;2.06;28.47
39.0;2.14;30.73
40.0;2.28;33.13
41.0;2.33;35.58
42.0;2.51;38.2
43.0;2.59;40.92
44.0;3.02;44.06
45.0;3.3;47.47
46.0;3.66;51.25
47.0;3.93;55.3
48.0;4.31;59.73
49.0;4.5;64.35
50.0;4.81;69.28
51.0;5.03;74.43
52.0;5.31;79.86
53.0;5.49;85.47
54.0;5.82;91.41
55.0;5.98;97.51
56.0;6.27;103.91
57.0;6.48;110.5
58.0;6.81;117.43
59.0;6.95;124.5
60.0;7.24;131.87
61.0;7.43;139.41
62.0;7.77;147.3
63.0;7.93;155.35
64.0;8.21;163.67
65.0;8.42;172.21
66.0;8.79;181.12
67.0;8.99;190.23
68.0;9.33;199.69
69.0;9.54;209.35
70.0;9.82;219.29
71.0;9.98;229.38
72.0;10.3;239.8
73.0;10.52;250.44
74.0;10.87;261.43
75.0;10.87;272.42
76.0;11.27;283.82
77.0;11.27;295.21
78.0;11.8;307.13
79.0;11.8;319.04
80.0;12.24;331.4
81.0;12.24;343.76
82.0;12.76;356.64
83.0;12.76;369.51
84.0;13.17;382.8
85.0;13.17;396.09
86.0;13.8;410.01
87.0;13.8;423.94
88.0;14.39;438.44
89.0;14.39;452.95
90.0;15.05;468.12
91.0;15.05;483.29
92.0;15.64;499.05
93.0;15.64;514.8
94.0;16.38;531.31
95.0;16.38;547.81
96.0;17.06;564.98
97.0;17.06;582.16
