GRAND_ID: 6748
DAM_NAME: 150.617449
LONG: 150.617449
LAT: -34.336558
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.02;0.13
2.0;0.04;0.27
3.0;0.08;0.46
4.0;0.1;0.66
5.0;0.12;0.88
6.0;0.14;1.13
7.0;0.19;1.42
8.0;0.21;1.73
9.0;0.26;2.1
10.0;0.29;2.49
11.0;0.33;2.92
12.0;0.37;3.4
13.0;0.44;3.94
14.0;0.49;4.54
15.0;0.58;5.22
16.0;0.64;5.96
17.0;0.76;6.83
18.0;0.83;7.76
19.0;0.94;8.81
20.0;1.02;9.94
21.0;1.15;11.19
22.0;1.22;12.52
23.0;1.39;14.01
24.0;1.47;15.58
25.0;1.71;17.39
26.0;1.84;19.33
27.0;2.02;21.46
28.0;2.12;23.69
29.0;2.3;26.09
30.0;2.41;28.6
31.0;2.59;31.3
32.0;2.68;34.09
33.0;2.82;37.01
34.0;2.89;40.0
35.0;3.0;43.11
36.0;3.05;46.26
37.0;3.15;49.52
38.0;3.21;52.83
39.0;3.31;56.24
40.0;3.35;59.7
