GRAND_ID: 2922
DAM_NAME: -5.562922
LONG: -5.562922
LAT: 36.662081
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.02;0.14
2.0;0.06;0.32
3.0;0.13;0.57
4.0;0.22;0.91
5.0;0.31;1.34
6.0;0.44;1.91
7.0;0.51;2.54
8.0;0.64;3.3
9.0;0.74;4.15
10.0;0.84;5.11
11.0;0.93;6.16
12.0;1.04;7.32
13.0;1.15;8.58
14.0;1.35;10.05
15.0;1.49;11.66
16.0;1.8;13.58
17.0;2.01;15.71
18.0;2.29;18.12
19.0;2.51;20.74
20.0;2.75;23.62
21.0;2.93;26.66
22.0;3.24;30.02
23.0;3.55;33.69
24.0;3.99;37.8
25.0;4.3;42.22
26.0;4.76;47.09
27.0;5.03;52.24
28.0;5.34;57.7
29.0;5.55;63.37
30.0;5.83;69.32
31.0;6.02;75.46
32.0;6.21;81.79
33.0;6.37;88.28
34.0;6.56;94.96
35.0;6.65;101.74
36.0;6.76;108.62
37.0;6.81;115.55
38.0;6.87;122.54
39.0;6.9;129.57
40.0;6.95;136.63
41.0;6.97;143.72
42.0;7.0;150.83
43.0;7.02;157.97
