GRAND_ID: 6325
DAM_NAME: 140.640361
LONG: 140.640361
LAT: 38.571285
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.02;0.12
2.0;0.03;0.26
3.0;0.05;0.41
4.0;0.06;0.58
5.0;0.08;0.77
6.0;0.09;0.96
7.0;0.1;1.17
8.0;0.11;1.39
9.0;0.13;1.62
10.0;0.14;1.87
11.0;0.15;2.13
12.0;0.16;2.4
13.0;0.2;2.7
14.0;0.2;3.01
15.0;0.22;3.33
16.0;0.22;3.66
17.0;0.24;4.01
18.0;0.25;4.37
19.0;0.27;4.74
20.0;0.27;5.12
21.0;0.28;5.51
22.0;0.29;5.91
23.0;0.33;6.34
24.0;0.35;6.8
25.0;0.41;7.32
26.0;0.42;7.84
27.0;0.47;8.42
28.0;0.49;9.01
29.0;0.51;9.63
30.0;0.52;10.26
