GRAND_ID: 1336
DAM_NAME: -102.895005
LONG: -102.895005
LAT: 21.999296
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.11;0.29
2.0;0.25;0.73
3.0;0.4;1.32
4.0;0.56;2.07
5.0;0.77;3.02
6.0;1.03;4.23
7.0;1.22;5.64
8.0;1.37;7.2
9.0;1.5;8.88
10.0;1.59;10.66
11.0;1.68;12.52
12.0;1.75;14.45
13.0;1.79;16.43
14.0;1.83;18.44
15.0;1.86;20.49
16.0;1.9;22.57
17.0;1.93;24.69
18.0;1.95;26.82
19.0;1.96;28.96
20.0;1.98;31.13
21.0;1.99;33.3
22.0;2.01;35.5
23.0;2.02;37.71
24.0;2.02;39.92
