GRAND_ID: 4151
DAM_NAME: 26.6908
LONG: 26.6908
LAT: -25.499149
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.06;0.16
2.0;0.12;0.39
3.0;0.18;0.67
4.0;0.27;1.04
5.0;0.33;1.47
6.0;0.42;1.99
7.0;0.49;2.58
8.0;0.57;3.26
9.0;0.65;4.01
10.0;0.75;4.86
11.0;0.83;5.79
12.0;0.94;6.84
13.0;1.08;8.02
14.0;1.27;9.39
15.0;1.38;10.87
16.0;1.44;12.42
17.0;1.49;14.01
18.0;1.53;15.64
19.0;1.56;17.3
20.0;1.58;18.98
21.0;1.6;20.68
22.0;1.61;22.4
23.0;1.63;24.13
