GRAND_ID: 4554
DAM_NAME: 30.394792
LONG: 30.394792
LAT: -21.060373
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.31;0.6
2.0;1.27;2.16
3.0;1.63;4.08
4.0;2.58;6.96
5.0;2.89;10.14
6.0;3.81;14.25
7.0;4.19;18.73
8.0;5.46;24.48
9.0;6.08;30.85
10.0;7.85;38.99
11.0;8.41;47.7
12.0;10.04;58.04
13.0;10.63;68.96
14.0;12.37;81.62
15.0;13.15;95.06
16.0;15.46;110.81
17.0;16.33;127.43
18.0;18.64;146.37
19.0;19.38;166.04
20.0;21.42;187.75
21.0;22.15;210.19
22.0;24.26;234.75
23.0;24.95;259.99
24.0;27.01;287.29
25.0;27.72;315.3
26.0;29.74;345.33
27.0;30.45;376.07
28.0;32.63;408.99
29.0;33.29;442.57
30.0;35.34;478.21
31.0;36.1;514.6
32.0;37.71;552.61
33.0;38.12;591.02
