GRAND_ID: 5035
DAM_NAME: 76.765546
LONG: 76.765546
LAT: 10.380757
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.43;0.92
2.0;1.4;2.8
3.0;1.97;5.26
4.0;3.64;9.39
5.0;4.12;14.0
6.0;5.41;19.9
7.0;6.02;26.41
8.0;6.91;33.81
9.0;7.44;41.75
10.0;8.38;50.62
11.0;8.72;59.83
12.0;9.58;69.89
13.0;9.94;80.33
14.0;10.49;91.3
15.0;10.83;102.63
16.0;11.32;114.44
17.0;11.63;126.56
18.0;12.33;139.38
19.0;12.55;152.41
20.0;13.28;166.18
21.0;13.65;180.32
22.0;14.22;195.03
23.0;14.52;210.03
24.0;15.22;225.74
25.0;15.41;241.63
26.0;16.14;258.26
27.0;16.42;275.17
28.0;16.95;292.61
29.0;17.23;310.33
30.0;17.78;328.6
31.0;17.98;347.07
32.0;18.53;366.08
33.0;18.76;385.34
34.0;19.17;404.99
35.0;19.37;424.85
36.0;19.91;445.25
37.0;20.08;465.82
38.0;20.54;486.85
39.0;20.81;508.14
40.0;21.21;529.84
41.0;21.41;551.74
42.0;21.87;574.1
43.0;22.01;596.59
44.0;22.45;619.53
45.0;22.56;642.58
